state,district,year,quarter,period_id,registered_users
madhya pradesh,mauganj,2024,3,8098,157338
madhya pradesh,mauganj,2024,4,8099,163614
madhya pradesh,mauganj,2025,1,8100,170475
madhya pradesh,mauganj,2025,2,8101,176819
madhya pradesh,mauganj,2025,3,8102,183909
madhya pradesh,mauganj,2025,4,8103,190926
madhya pradesh,mauganj,2026,1,8104,197478
madhya pradesh,mauganj,2026,2,8105,195796
madhya pradesh,morena,2018,1,8072,41608
madhya pradesh,morena,2018,2,8073,57936
madhya pradesh,morena,2018,3,8074,74106
madhya pradesh,morena,2018,4,8075,94433
madhya pradesh,morena,2019,1,8076,113552
madhya pradesh,morena,2019,2,8077,130395
madhya pradesh,morena,2019,3,8078,148546
madhya pradesh,morena,2019,4,8079,167125
madhya pradesh,morena,2020,1,8080,187462
madhya pradesh,morena,2020,2,8081,215623
madhya pradesh,morena,2020,3,8082,240814
madhya pradesh,morena,2020,4,8083,264150
madhya pradesh,morena,2021,1,8084,288784
madhya pradesh,morena,2021,2,8085,312405
madhya pradesh,morena,2021,3,8086,339321
madhya pradesh,morena,2021,4,8087,365613
madhya pradesh,morena,2022,1,8088,392986
madhya pradesh,morena,2022,2,8089,417854
madhya pradesh,morena,2022,3,8090,446088
madhya pradesh,morena,2022,4,8091,472862
madhya pradesh,morena,2023,1,8092,499988
madhya pradesh,morena,2023,2,8093,530601
madhya pradesh,morena,2023,3,8094,564143
madhya pradesh,morena,2023,4,8095,592980
madhya pradesh,morena,2024,1,8096,626964
madhya pradesh,morena,2024,2,8097,661361
madhya pradesh,morena,2024,3,8098,693677
madhya pradesh,morena,2024,4,8099,720000
madhya pradesh,morena,2025,1,8100,747917
madhya pradesh,morena,2025,2,8101,774298
madhya pradesh,morena,2025,3,8102,804158
madhya pradesh,morena,2025,4,8103,831766
madhya pradesh,morena,2026,1,8104,856989
madhya pradesh,morena,2026,2,8105,883974
madhya pradesh,narmadapuram,2018,1,8072,50090
madhya pradesh,narmadapuram,2018,2,8073,67809
madhya pradesh,narmadapuram,2018,3,8074,84099
madhya pradesh,narmadapuram,2018,4,8075,104843
madhya pradesh,narmadapuram,2019,1,8076,124418
madhya pradesh,narmadapuram,2019,2,8077,140395
madhya pradesh,narmadapuram,2019,3,8078,157102
madhya pradesh,narmadapuram,2019,4,8079,173708
madhya pradesh,narmadapuram,2020,1,8080,192561
madhya pradesh,narmadapuram,2020,2,8081,216358
madhya pradesh,narmadapuram,2020,3,8082,238617
madhya pradesh,narmadapuram,2020,4,8083,260491
madhya pradesh,narmadapuram,2021,1,8084,282682
madhya pradesh,narmadapuram,2021,2,8085,303274
madhya pradesh,narmadapuram,2021,3,8086,326603
madhya pradesh,narmadapuram,2021,4,8087,349192
madhya pradesh,narmadapuram,2022,1,8088,371477
madhya pradesh,narmadapuram,2022,2,8089,391663
madhya pradesh,narmadapuram,2022,3,8090,413602
madhya pradesh,narmadapuram,2022,4,8091,434723
madhya pradesh,narmadapuram,2023,1,8092,455803
madhya pradesh,narmadapuram,2023,2,8093,476831
madhya pradesh,narmadapuram,2023,3,8094,499785
madhya pradesh,narmadapuram,2023,4,8095,519646
madhya pradesh,narmadapuram,2024,1,8096,543401
madhya pradesh,narmadapuram,2024,2,8097,565825
madhya pradesh,narmadapuram,2024,3,8098,587864
madhya pradesh,narmadapuram,2024,4,8099,606732
madhya pradesh,narmadapuram,2025,1,8100,626719
madhya pradesh,narmadapuram,2025,2,8101,645680
madhya pradesh,narmadapuram,2025,3,8102,667375
madhya pradesh,narmadapuram,2025,4,8103,685883
madhya pradesh,narmadapuram,2026,1,8104,702752
madhya pradesh,narmadapuram,2026,2,8105,723310
madhya pradesh,narsinghpur,2018,1,8072,36548
madhya pradesh,narsinghpur,2018,2,8073,49310
madhya pradesh,narsinghpur,2018,3,8074,61962
madhya pradesh,narsinghpur,2018,4,8075,77992
madhya pradesh,narsinghpur,2019,1,8076,93252
madhya pradesh,narsinghpur,2019,2,8077,105290
madhya pradesh,narsinghpur,2019,3,8078,118474
madhya pradesh,narsinghpur,2019,4,8079,131530
madhya pradesh,narsinghpur,2020,1,8080,146056
madhya pradesh,narsinghpur,2020,2,8081,163880
madhya pradesh,narsinghpur,2020,3,8082,180003
madhya pradesh,narsinghpur,2020,4,8083,195201
madhya pradesh,narsinghpur,2021,1,8084,211184
madhya pradesh,narsinghpur,2021,2,8085,225868
madhya pradesh,narsinghpur,2021,3,8086,243250
madhya pradesh,narsinghpur,2021,4,8087,259791
madhya pradesh,narsinghpur,2022,1,8088,276264
madhya pradesh,narsinghpur,2022,2,8089,291262
madhya pradesh,narsinghpur,2022,3,8090,308283
madhya pradesh,narsinghpur,2022,4,8091,324502
madhya pradesh,narsinghpur,2023,1,8092,341148
madhya pradesh,narsinghpur,2023,2,8093,358057
madhya pradesh,narsinghpur,2023,3,8094,378137
madhya pradesh,narsinghpur,2023,4,8095,395572
madhya pradesh,narsinghpur,2024,1,8096,416725
madhya pradesh,narsinghpur,2024,2,8097,436188
madhya pradesh,narsinghpur,2024,3,8098,454958
madhya pradesh,narsinghpur,2024,4,8099,470442
madhya pradesh,narsinghpur,2025,1,8100,487153
madhya pradesh,narsinghpur,2025,2,8101,502316
madhya pradesh,narsinghpur,2025,3,8102,519466
madhya pradesh,narsinghpur,2025,4,8103,535041
madhya pradesh,narsinghpur,2026,1,8104,549234
madhya pradesh,narsinghpur,2026,2,8105,559578
madhya pradesh,neemuch,2018,1,8072,29761
madhya pradesh,neemuch,2018,2,8073,40083
madhya pradesh,neemuch,2018,3,8074,50238
madhya pradesh,neemuch,2018,4,8075,62324
madhya pradesh,neemuch,2019,1,8076,76704
madhya pradesh,neemuch,2019,2,8077,87395
madhya pradesh,neemuch,2019,3,8078,98664
madhya pradesh,neemuch,2019,4,8079,110651
madhya pradesh,neemuch,2020,1,8080,123378
madhya pradesh,neemuch,2020,2,8081,140338
madhya pradesh,neemuch,2020,3,8082,156169
madhya pradesh,neemuch,2020,4,8083,170438
madhya pradesh,neemuch,2021,1,8084,185758
madhya pradesh,neemuch,2021,2,8085,200348
madhya pradesh,neemuch,2021,3,8086,217891
madhya pradesh,neemuch,2021,4,8087,233741
madhya pradesh,neemuch,2022,1,8088,249728
madhya pradesh,neemuch,2022,2,8089,265125
madhya pradesh,neemuch,2022,3,8090,281808
madhya pradesh,neemuch,2022,4,8091,296976
madhya pradesh,neemuch,2023,1,8092,311734
madhya pradesh,neemuch,2023,2,8093,328481
madhya pradesh,neemuch,2023,3,8094,345588
madhya pradesh,neemuch,2023,4,8095,358835
madhya pradesh,neemuch,2024,1,8096,374017
madhya pradesh,neemuch,2024,2,8097,388976
madhya pradesh,neemuch,2024,3,8098,402775
madhya pradesh,neemuch,2024,4,8099,415083
madhya pradesh,neemuch,2025,1,8100,427797
madhya pradesh,neemuch,2025,2,8101,440243
madhya pradesh,neemuch,2025,3,8102,453588
madhya pradesh,neemuch,2025,4,8103,465427
madhya pradesh,neemuch,2026,1,8104,476078
madhya pradesh,neemuch,2026,2,8105,487255
madhya pradesh,niwari,2018,1,8072,7067
madhya pradesh,niwari,2018,2,8073,9926
madhya pradesh,niwari,2018,3,8074,12552
madhya pradesh,niwari,2018,4,8075,16022
madhya pradesh,niwari,2019,1,8076,19696
madhya pradesh,niwari,2019,2,8077,22767
madhya pradesh,niwari,2019,3,8078,25850
madhya pradesh,niwari,2019,4,8079,28957
madhya pradesh,niwari,2020,1,8080,32406
madhya pradesh,niwari,2020,2,8081,36710
madhya pradesh,niwari,2020,3,8082,41178
madhya pradesh,niwari,2020,4,8083,45180
madhya pradesh,niwari,2021,1,8084,49532
madhya pradesh,niwari,2021,2,8085,53864
madhya pradesh,niwari,2021,3,8086,58957
madhya pradesh,niwari,2021,4,8087,64269
madhya pradesh,niwari,2022,1,8088,70324
madhya pradesh,niwari,2022,2,8089,75952
madhya pradesh,niwari,2022,3,8090,83252
madhya pradesh,niwari,2022,4,8091,89191
madhya pradesh,niwari,2023,1,8092,95295
madhya pradesh,niwari,2023,2,8093,101183
madhya pradesh,niwari,2023,3,8094,107693
madhya pradesh,niwari,2023,4,8095,113539
madhya pradesh,niwari,2024,1,8096,119964
madhya pradesh,niwari,2024,2,8097,125576
madhya pradesh,niwari,2024,3,8098,131187
madhya pradesh,niwari,2024,4,8099,135760
madhya pradesh,niwari,2025,1,8100,140897
madhya pradesh,niwari,2025,2,8101,145483
madhya pradesh,niwari,2025,3,8102,151275
madhya pradesh,niwari,2025,4,8103,156589
madhya pradesh,niwari,2026,1,8104,161386
madhya pradesh,niwari,2026,2,8105,167319
madhya pradesh,pandhurna,2018,1,8072,11263
madhya pradesh,pandhurna,2018,2,8073,15144
madhya pradesh,pandhurna,2018,3,8074,18931
madhya pradesh,pandhurna,2018,4,8075,24547
madhya pradesh,pandhurna,2019,1,8076,30284
madhya pradesh,pandhurna,2019,2,8077,34517
madhya pradesh,pandhurna,2019,3,8078,38719
madhya pradesh,pandhurna,2019,4,8079,43206
madhya pradesh,pandhurna,2020,1,8080,47868
madhya pradesh,pandhurna,2020,2,8081,53558
madhya pradesh,pandhurna,2020,3,8082,58760
madhya pradesh,pandhurna,2020,4,8083,64560
madhya pradesh,pandhurna,2021,1,8084,69675
madhya pradesh,pandhurna,2021,2,8085,74426
madhya pradesh,pandhurna,2021,3,8086,79792
madhya pradesh,pandhurna,2021,4,8087,84881
madhya pradesh,pandhurna,2022,1,8088,90130
madhya pradesh,pandhurna,2022,2,8089,94625
madhya pradesh,pandhurna,2022,3,8090,99341
madhya pradesh,pandhurna,2022,4,8091,104147
madhya pradesh,pandhurna,2023,1,8092,108787
madhya pradesh,pandhurna,2023,2,8093,113227
madhya pradesh,pandhurna,2023,3,8094,117996
madhya pradesh,pandhurna,2023,4,8095,122401
madhya pradesh,pandhurna,2024,1,8096,127932
madhya pradesh,pandhurna,2024,2,8097,133309
madhya pradesh,pandhurna,2024,3,8098,138217
madhya pradesh,pandhurna,2024,4,8099,142779
madhya pradesh,pandhurna,2025,1,8100,147678
madhya pradesh,pandhurna,2025,2,8101,152025
madhya pradesh,pandhurna,2025,3,8102,157022
madhya pradesh,pandhurna,2025,4,8103,161439
madhya pradesh,pandhurna,2026,1,8104,165551
madhya pradesh,pandhurna,2026,2,8105,168840
madhya pradesh,panna,2018,1,8072,14585
madhya pradesh,panna,2018,2,8073,19963
madhya pradesh,panna,2018,3,8074,25578
madhya pradesh,panna,2018,4,8075,33619
madhya pradesh,panna,2019,1,8076,41320
madhya pradesh,panna,2019,2,8077,47841
madhya pradesh,panna,2019,3,8078,54335
madhya pradesh,panna,2019,4,8079,61364
madhya pradesh,panna,2020,1,8080,69318
madhya pradesh,panna,2020,2,8081,79137
madhya pradesh,panna,2020,3,8082,88831
madhya pradesh,panna,2020,4,8083,98255
madhya pradesh,panna,2021,1,8084,107895
madhya pradesh,panna,2021,2,8085,117175
madhya pradesh,panna,2021,3,8086,128367
madhya pradesh,panna,2021,4,8087,139488
madhya pradesh,panna,2022,1,8088,151251
madhya pradesh,panna,2022,2,8089,161989
madhya pradesh,panna,2022,3,8090,173979
madhya pradesh,panna,2022,4,8091,186406
madhya pradesh,panna,2023,1,8092,199313
madhya pradesh,panna,2023,2,8093,212049
madhya pradesh,panna,2023,3,8094,226481
madhya pradesh,panna,2023,4,8095,240370
madhya pradesh,panna,2024,1,8096,256325
madhya pradesh,panna,2024,2,8097,272460
madhya pradesh,panna,2024,3,8098,286027
madhya pradesh,panna,2024,4,8099,297762
madhya pradesh,panna,2025,1,8100,311010
madhya pradesh,panna,2025,2,8101,322733
madhya pradesh,panna,2025,3,8102,335697
madhya pradesh,panna,2025,4,8103,348375
madhya pradesh,panna,2026,1,8104,359636
madhya pradesh,panna,2026,2,8105,362752
madhya pradesh,raisen,2018,1,8072,44930
madhya pradesh,raisen,2018,2,8073,60616
madhya pradesh,raisen,2018,3,8074,74919
madhya pradesh,raisen,2018,4,8075,93501
madhya pradesh,raisen,2019,1,8076,112353
madhya pradesh,raisen,2019,2,8077,127496
madhya pradesh,raisen,2019,3,8078,143233
madhya pradesh,raisen,2019,4,8079,160236
madhya pradesh,raisen,2020,1,8080,179746
madhya pradesh,raisen,2020,2,8081,201864
madhya pradesh,raisen,2020,3,8082,223865
madhya pradesh,raisen,2020,4,8083,244814
madhya pradesh,raisen,2021,1,8084,266936
madhya pradesh,raisen,2021,2,8085,286962
madhya pradesh,raisen,2021,3,8086,310342
madhya pradesh,raisen,2021,4,8087,333273
madhya pradesh,raisen,2022,1,8088,356225
madhya pradesh,raisen,2022,2,8089,376726
madhya pradesh,raisen,2022,3,8090,399682
madhya pradesh,raisen,2022,4,8091,421698
madhya pradesh,raisen,2023,1,8092,443075
madhya pradesh,raisen,2023,2,8093,464508
madhya pradesh,raisen,2023,3,8094,488547
madhya pradesh,raisen,2023,4,8095,510561
madhya pradesh,raisen,2024,1,8096,536621
madhya pradesh,raisen,2024,2,8097,560085
madhya pradesh,raisen,2024,3,8098,582832
madhya pradesh,raisen,2024,4,8099,602082
madhya pradesh,raisen,2025,1,8100,623047
madhya pradesh,raisen,2025,2,8101,642566
madhya pradesh,raisen,2025,3,8102,664563
madhya pradesh,raisen,2025,4,8103,684640
madhya pradesh,raisen,2026,1,8104,702778
madhya pradesh,raisen,2026,2,8105,724170
madhya pradesh,rajgarh,2018,1,8072,41236
madhya pradesh,rajgarh,2018,2,8073,56890
madhya pradesh,rajgarh,2018,3,8074,72170
madhya pradesh,rajgarh,2018,4,8075,89769
madhya pradesh,rajgarh,2019,1,8076,108215
madhya pradesh,rajgarh,2019,2,8077,123232
madhya pradesh,rajgarh,2019,3,8078,139602
madhya pradesh,rajgarh,2019,4,8079,157026
madhya pradesh,rajgarh,2020,1,8080,176880
madhya pradesh,rajgarh,2020,2,8081,202157
madhya pradesh,rajgarh,2020,3,8082,227967
madhya pradesh,rajgarh,2020,4,8083,250765
madhya pradesh,rajgarh,2021,1,8084,276522
madhya pradesh,rajgarh,2021,2,8085,300610
madhya pradesh,rajgarh,2021,3,8086,330217
madhya pradesh,rajgarh,2021,4,8087,357044
madhya pradesh,rajgarh,2022,1,8088,384511
madhya pradesh,rajgarh,2022,2,8089,407457
madhya pradesh,rajgarh,2022,3,8090,433285
madhya pradesh,rajgarh,2022,4,8091,456154
madhya pradesh,rajgarh,2023,1,8092,477807
madhya pradesh,rajgarh,2023,2,8093,501112
madhya pradesh,rajgarh,2023,3,8094,526975
madhya pradesh,rajgarh,2023,4,8095,549662
madhya pradesh,rajgarh,2024,1,8096,574738
madhya pradesh,rajgarh,2024,2,8097,597656
madhya pradesh,rajgarh,2024,3,8098,618382
madhya pradesh,rajgarh,2024,4,8099,637137
madhya pradesh,rajgarh,2025,1,8100,658506
madhya pradesh,rajgarh,2025,2,8101,679727
madhya pradesh,rajgarh,2025,3,8102,701463
madhya pradesh,rajgarh,2025,4,8103,720783
madhya pradesh,rajgarh,2026,1,8104,739350
madhya pradesh,rajgarh,2026,2,8105,752285
madhya pradesh,ratlam,2018,1,8072,51219
madhya pradesh,ratlam,2018,2,8073,68967
madhya pradesh,ratlam,2018,3,8074,87063
madhya pradesh,ratlam,2018,4,8075,107417
madhya pradesh,ratlam,2019,1,8076,130029
madhya pradesh,ratlam,2019,2,8077,147656
madhya pradesh,ratlam,2019,3,8078,167886
madhya pradesh,ratlam,2019,4,8079,187360
madhya pradesh,ratlam,2020,1,8080,208408
madhya pradesh,ratlam,2020,2,8081,236978
madhya pradesh,ratlam,2020,3,8082,264237
madhya pradesh,ratlam,2020,4,8083,289933
madhya pradesh,ratlam,2021,1,8084,316302
madhya pradesh,ratlam,2021,2,8085,341902
madhya pradesh,ratlam,2021,3,8086,372736
madhya pradesh,ratlam,2021,4,8087,399745
madhya pradesh,ratlam,2022,1,8088,427305
madhya pradesh,ratlam,2022,2,8089,453523
madhya pradesh,ratlam,2022,3,8090,482723
madhya pradesh,ratlam,2022,4,8091,509621
madhya pradesh,ratlam,2023,1,8092,535532
madhya pradesh,ratlam,2023,2,8093,563711
madhya pradesh,ratlam,2023,3,8094,594760
madhya pradesh,ratlam,2023,4,8095,619070
madhya pradesh,ratlam,2024,1,8096,645068
madhya pradesh,ratlam,2024,2,8097,670934
madhya pradesh,ratlam,2024,3,8098,696081
madhya pradesh,ratlam,2024,4,8099,717476
madhya pradesh,ratlam,2025,1,8100,739940
madhya pradesh,ratlam,2025,2,8101,762074
madhya pradesh,ratlam,2025,3,8102,785823
madhya pradesh,ratlam,2025,4,8103,808059
madhya pradesh,ratlam,2026,1,8104,827329
madhya pradesh,ratlam,2026,2,8105,852323
madhya pradesh,rewa,2018,1,8072,59960
madhya pradesh,rewa,2018,2,8073,80271
madhya pradesh,rewa,2018,3,8074,99422
madhya pradesh,rewa,2018,4,8075,127484
madhya pradesh,rewa,2019,1,8076,151721
madhya pradesh,rewa,2019,2,8077,170212
madhya pradesh,rewa,2019,3,8078,189257
madhya pradesh,rewa,2019,4,8079,210036
madhya pradesh,rewa,2020,1,8080,231363
madhya pradesh,rewa,2020,2,8081,253147
madhya pradesh,rewa,2020,3,8082,277870
madhya pradesh,rewa,2020,4,8083,302193
madhya pradesh,rewa,2021,1,8084,325896
madhya pradesh,rewa,2021,2,8085,347066
madhya pradesh,rewa,2021,3,8086,371909
madhya pradesh,rewa,2021,4,8087,397646
madhya pradesh,rewa,2022,1,8088,422443
madhya pradesh,rewa,2022,2,8089,445600
madhya pradesh,rewa,2022,3,8090,470441
madhya pradesh,rewa,2022,4,8091,495660
madhya pradesh,rewa,2023,1,8092,520515
madhya pradesh,rewa,2023,2,8093,545449
madhya pradesh,rewa,2023,3,8094,572017
madhya pradesh,rewa,2023,4,8095,595991
madhya pradesh,rewa,2024,1,8096,624399
madhya pradesh,rewa,2024,2,8097,653028
madhya pradesh,rewa,2024,3,8098,679333
madhya pradesh,rewa,2024,4,8099,704071
madhya pradesh,rewa,2025,1,8100,729808
madhya pradesh,rewa,2025,2,8101,753837
madhya pradesh,rewa,2025,3,8102,781318
madhya pradesh,rewa,2025,4,8103,806786
madhya pradesh,rewa,2026,1,8104,830403
madhya pradesh,rewa,2026,2,8105,841494
madhya pradesh,sagar,2018,1,8072,68235
madhya pradesh,sagar,2018,2,8073,93089
madhya pradesh,sagar,2018,3,8074,116895
madhya pradesh,sagar,2018,4,8075,149524
madhya pradesh,sagar,2019,1,8076,181171
madhya pradesh,sagar,2019,2,8077,206116
madhya pradesh,sagar,2019,3,8078,232504
madhya pradesh,sagar,2019,4,8079,260226
madhya pradesh,sagar,2020,1,8080,289774
madhya pradesh,sagar,2020,2,8081,324960
madhya pradesh,sagar,2020,3,8082,361379
madhya pradesh,sagar,2020,4,8083,393830
madhya pradesh,sagar,2021,1,8084,426706
madhya pradesh,sagar,2021,2,8085,458179
madhya pradesh,sagar,2021,3,8086,494001
madhya pradesh,sagar,2021,4,8087,528642
madhya pradesh,sagar,2022,1,8088,564158
madhya pradesh,sagar,2022,2,8089,597128
madhya pradesh,sagar,2022,3,8090,636276
madhya pradesh,sagar,2022,4,8091,671439
madhya pradesh,sagar,2023,1,8092,705843
madhya pradesh,sagar,2023,2,8093,740327
madhya pradesh,sagar,2023,3,8094,778227
madhya pradesh,sagar,2023,4,8095,814022
madhya pradesh,sagar,2024,1,8096,854023
madhya pradesh,sagar,2024,2,8097,892676
madhya pradesh,sagar,2024,3,8098,928745
madhya pradesh,sagar,2024,4,8099,959469
madhya pradesh,sagar,2025,1,8100,992538
madhya pradesh,sagar,2025,2,8101,1024003
madhya pradesh,sagar,2025,3,8102,1058599
madhya pradesh,sagar,2025,4,8103,1089939
madhya pradesh,sagar,2026,1,8104,1119147
madhya pradesh,sagar,2026,2,8105,1149850
madhya pradesh,satna,2018,1,8072,42563
madhya pradesh,satna,2018,2,8073,57931
madhya pradesh,satna,2018,3,8074,71756
madhya pradesh,satna,2018,4,8075,93371
madhya pradesh,satna,2019,1,8076,113026
madhya pradesh,satna,2019,2,8077,128796
madhya pradesh,satna,2019,3,8078,145862
madhya pradesh,satna,2019,4,8079,164073
madhya pradesh,satna,2020,1,8080,182996
madhya pradesh,satna,2020,2,8081,202712
madhya pradesh,satna,2020,3,8082,224778
madhya pradesh,satna,2020,4,8083,244721
madhya pradesh,satna,2021,1,8084,265144
madhya pradesh,satna,2021,2,8085,283440
madhya pradesh,satna,2021,3,8086,305241
madhya pradesh,satna,2021,4,8087,326882
madhya pradesh,satna,2022,1,8088,348525
madhya pradesh,satna,2022,2,8089,368951
madhya pradesh,satna,2022,3,8090,391258
madhya pradesh,satna,2022,4,8091,413008
madhya pradesh,satna,2023,1,8092,434559
madhya pradesh,satna,2023,2,8093,455909
madhya pradesh,satna,2023,3,8094,478742
madhya pradesh,satna,2023,4,8095,501002
madhya pradesh,satna,2024,1,8096,526088
madhya pradesh,satna,2024,2,8097,550986
madhya pradesh,satna,2024,3,8098,573394
madhya pradesh,satna,2024,4,8099,593541
madhya pradesh,satna,2025,1,8100,614889
madhya pradesh,satna,2025,2,8101,634614
madhya pradesh,satna,2025,3,8102,656745
madhya pradesh,satna,2025,4,8103,677411
madhya pradesh,satna,2026,1,8104,696681
madhya pradesh,satna,2026,2,8105,704595
madhya pradesh,sehore,2018,1,8072,61063
madhya pradesh,sehore,2018,2,8073,82183
madhya pradesh,sehore,2018,3,8074,102315
madhya pradesh,sehore,2018,4,8075,124538
madhya pradesh,sehore,2019,1,8076,148006
madhya pradesh,sehore,2019,2,8077,166012
madhya pradesh,sehore,2019,3,8078,185736
madhya pradesh,sehore,2019,4,8079,205464
madhya pradesh,sehore,2020,1,8080,225832
madhya pradesh,sehore,2020,2,8081,247864
madhya pradesh,sehore,2020,3,8082,271299
madhya pradesh,sehore,2020,4,8083,293642
madhya pradesh,sehore,2021,1,8084,316416
madhya pradesh,sehore,2021,2,8085,336990
madhya pradesh,sehore,2021,3,8086,361834
