state,district,year,quarter,period_id,transaction_count,transaction_amount,registered_users,registered_merchants
maharashtra,nashik,2024,3,8098,205538133,259410865904.6631,3873080,288108
maharashtra,nashik,2024,4,8099,228062864,293583312580.39435,4026325,294777
maharashtra,nashik,2025,1,8100,246676831,300290584225.49097,4155499,301129
maharashtra,nashik,2025,2,8101,260050324,312522270403.9951,4276874,305814
maharashtra,nashik,2025,3,8102,276348777,321008186671.89886,4404190,310941
maharashtra,nashik,2025,4,8103,294088764,350551220168.4702,4516972,317391
maharashtra,nashik,2026,1,8104,308700991,360891317966.6507,4614253,324810
maharashtra,nashik,2026,2,8105,326726159,379281693778.8296,4715835,331234
maharashtra,palghar,2018,1,8072,379715,511035987.56668234,173825,58
maharashtra,palghar,2018,2,8073,553167,857418429.7946172,239923,350
maharashtra,palghar,2018,3,8074,827465,1328876486.6521423,311799,6100
maharashtra,palghar,2018,4,8075,1268374,2084657107.5065188,415334,25622
maharashtra,palghar,2019,1,8076,2078590,3082464993.8036823,523076,54906
maharashtra,palghar,2019,2,8077,2493453,4031654086.574245,609460,63467
maharashtra,palghar,2019,3,8078,3368069,5165012678.300273,694319,76124
maharashtra,palghar,2019,4,8079,4095105,6622693787.965344,772049,89919
maharashtra,palghar,2020,1,8080,4793694,7508886843.45716,852685,100716
maharashtra,palghar,2020,2,8081,5095157,6760012999.730517,951405,103667
maharashtra,palghar,2020,3,8082,6284495,9474723706.777363,1038210,113120
maharashtra,palghar,2020,4,8083,9394873,13974783724.842762,1136119,126468
maharashtra,palghar,2021,1,8084,10886068,16388781242.392471,1217484,141430
maharashtra,palghar,2021,2,8085,11842431,17202185282.198997,1292495,145082
maharashtra,palghar,2021,3,8086,16134296,22587892182.28528,1376596,152632
maharashtra,palghar,2021,4,8087,17579834,24515624102.421486,1461499,160080
maharashtra,palghar,2022,1,8088,22610449,30900712593.11795,1542271,170350
maharashtra,palghar,2022,2,8089,25680970,34100234106.961147,1615880,177986
maharashtra,palghar,2022,3,8090,30911205,38659109806.30675,1691058,183292
maharashtra,palghar,2022,4,8091,35299382,43103607799.066505,1764729,187465
maharashtra,palghar,2023,1,8092,38403115,46592399561.11475,1831847,183279
maharashtra,palghar,2023,2,8093,41404060,48881419566.759026,1894840,186329
maharashtra,palghar,2023,3,8094,45598201,51598354826.68486,1956737,191021
maharashtra,palghar,2023,4,8095,53227819,59032549337.63699,2021354,194958
maharashtra,palghar,2024,1,8096,57464435,63047645205.71193,2092427,200325
maharashtra,palghar,2024,2,8097,61781721,64816898924.96384,2161931,204604
maharashtra,palghar,2024,3,8098,64905884,66881178198.53828,2238342,209618
maharashtra,palghar,2024,4,8099,74162016,75976093889.43826,2311866,214809
maharashtra,palghar,2025,1,8100,79116335,78386530882.4386,2380431,219873
maharashtra,palghar,2025,2,8101,78665172,76811725306.79984,2444778,223763
maharashtra,palghar,2025,3,8102,84491503,79165447022.05606,2511976,226722
maharashtra,palghar,2025,4,8103,91275996,86780704032.7449,2580770,229584
maharashtra,palghar,2026,1,8104,96956300,91105463454.845,2642473,233121
maharashtra,palghar,2026,2,8105,97634788,91446458789.29855,2729334,236136
maharashtra,parbhani,2018,1,8072,156492,132340734.73624884,55641,2
maharashtra,parbhani,2018,2,8073,200181,248482527.983566,73681,2
maharashtra,parbhani,2018,3,8074,240799,344809846.7715373,91615,22
maharashtra,parbhani,2018,4,8075,366875,571075442.2614377,114628,30
maharashtra,parbhani,2019,1,8076,493115,728986925.361999,135929,168
maharashtra,parbhani,2019,2,8077,570115,992352042.7530177,152887,1730
maharashtra,parbhani,2019,3,8078,691314,1229660061.482749,173715,2453
maharashtra,parbhani,2019,4,8079,976048,1777217979.700955,196571,4604
maharashtra,parbhani,2020,1,8080,1322653,2352273671.2384586,222009,6736
maharashtra,parbhani,2020,2,8081,1766196,3137302514.097563,252708,7451
maharashtra,parbhani,2020,3,8082,2220487,4441956585.204622,281191,8643
maharashtra,parbhani,2020,4,8083,3214608,5923214781.127373,312715,11790
maharashtra,parbhani,2021,1,8084,3607686,6811341959.085978,341069,15769
maharashtra,parbhani,2021,2,8085,4908318,9245100902.418236,367873,17755
maharashtra,parbhani,2021,3,8086,6331204,10678342363.543835,401761,21408
maharashtra,parbhani,2021,4,8087,7537880,12561357178.503113,436101,26016
maharashtra,parbhani,2022,1,8088,9890856,16065549192.081234,467300,30016
maharashtra,parbhani,2022,2,8089,11620868,19360725681.963577,494694,33078
maharashtra,parbhani,2022,3,8090,13701777,20237461427.41325,526157,35540
maharashtra,parbhani,2022,4,8091,15519472,23152732976.071877,555009,38384
maharashtra,parbhani,2023,1,8092,17441612,25873265453.70653,579589,40373
maharashtra,parbhani,2023,2,8093,20377864,29499347947.85848,602677,41200
maharashtra,parbhani,2023,3,8094,22931167,30093221008.059006,626921,42303
maharashtra,parbhani,2023,4,8095,26613787,35497696536.537056,650603,42855
maharashtra,parbhani,2024,1,8096,31199022,41808478156.35658,675983,43449
maharashtra,parbhani,2024,2,8097,35004633,47153750499.10407,700570,43789
maharashtra,parbhani,2024,3,8098,37456053,45021923306.3987,740467,44077
maharashtra,parbhani,2024,4,8099,41417494,52882538155.70732,772139,44733
maharashtra,parbhani,2025,1,8100,44266961,56501843198.51597,798640,45317
maharashtra,parbhani,2025,2,8101,50671452,62373808447.12637,823578,45903
maharashtra,parbhani,2025,3,8102,52548187,57980196382.601,850578,46494
maharashtra,parbhani,2025,4,8103,57256273,66552859104.34688,875584,48068
maharashtra,parbhani,2026,1,8104,59225411,70398004338.3119,895007,49547
maharashtra,parbhani,2026,2,8105,65772822,83078117306.7797,907133,50831
maharashtra,pune,2018,1,8072,3440226,4936623280.481623,1345147,62
maharashtra,pune,2018,2,8073,4627919,7705906450.227372,1755120,637
maharashtra,pune,2018,3,8074,7177894,11522765067.859085,2159958,770
maharashtra,pune,2018,4,8075,10371864,16558613631.65322,2726422,7695
maharashtra,pune,2019,1,8076,19341468,24990485191.659775,3303140,89231
maharashtra,pune,2019,2,8077,31148227,34930043639.28151,3807419,200518
maharashtra,pune,2019,3,8078,55748583,50978085833.31982,4329920,281916
maharashtra,pune,2019,4,8079,74106681,65871523473.395096,4776727,348258
maharashtra,pune,2020,1,8080,85765872,75895931149.91783,5193216,405449
maharashtra,pune,2020,2,8081,38716794,48532600315.85612,5570928,421334
maharashtra,pune,2020,3,8082,66362865,80392366611.11436,6007999,486425
maharashtra,pune,2020,4,8083,108756047,118376643910.3277,6523033,565357
maharashtra,pune,2021,1,8084,143805568,146411257418.85135,6983609,626595
maharashtra,pune,2021,2,8085,133033080,153109336950.37933,7404846,652395
maharashtra,pune,2021,3,8086,198601904,207842196283.8998,7876385,697947
maharashtra,pune,2021,4,8087,214927662,224846464807.231,8349587,743619
maharashtra,pune,2022,1,8088,281817540,289432521232.05176,8790122,801449
maharashtra,pune,2022,2,8089,340860945,343282266747.15405,9192683,851021
maharashtra,pune,2022,3,8090,404089860,402458471345.6214,9602960,881604
maharashtra,pune,2022,4,8091,441315143,442748826703.41656,9999733,909382
maharashtra,pune,2023,1,8092,497927049,489800939492.0204,10350238,900629
maharashtra,pune,2023,2,8093,545792615,535581979499.64716,10673555,921491
maharashtra,pune,2023,3,8094,619201309,594246920777.303,10987432,949982
maharashtra,pune,2023,4,8095,667548807,641763177884.0237,11285939,980448
maharashtra,pune,2024,1,8096,728404034,676644877261.0132,11602425,1021949
maharashtra,pune,2024,2,8097,769538434,704966214355.6174,11919857,1050480
maharashtra,pune,2024,3,8098,838087562,763118237364.7708,12328555,1080668
maharashtra,pune,2024,4,8099,899715356,818867866080.583,12715486,1109491
maharashtra,pune,2025,1,8100,973919811,859454719086.5657,13056149,1136584
maharashtra,pune,2025,2,8101,967178661,861080158941.345,13390379,1160511
maharashtra,pune,2025,3,8102,1063144981,923892000091.7834,13718054,1185788
maharashtra,pune,2025,4,8103,1101376007,977679046380.2744,14000876,1215146
maharashtra,pune,2026,1,8104,1150074364,1013306384906.2593,14260176,1238659
maharashtra,pune,2026,2,8105,1190115541,1049927403995.6864,14753740,1261805
maharashtra,raigad,2018,1,8072,369502,574421636.2815392,190713,10
maharashtra,raigad,2018,2,8073,547934,984306002.3599266,259774,18
maharashtra,raigad,2018,3,8074,816857,1541923398.8612676,332421,159
maharashtra,raigad,2018,4,8075,1244746,2330105345.430889,435890,6803
maharashtra,raigad,2019,1,8076,2003089,3263540116.6348295,543561,19696
maharashtra,raigad,2019,2,8077,2540850,4403879515.662265,631371,25217
maharashtra,raigad,2019,3,8078,3480116,5660505939.8629055,720509,30176
maharashtra,raigad,2019,4,8079,4543916,7282950595.036865,799070,35596
maharashtra,raigad,2020,1,8080,5386327,8297567208.189487,877463,40884
maharashtra,raigad,2020,2,8081,4934417,7419505004.967239,964163,41946
maharashtra,raigad,2020,3,8082,6807527,10988312473.281475,1052362,46489
maharashtra,raigad,2020,4,8083,11207865,16572657966.765991,1153813,53193
maharashtra,raigad,2021,1,8084,13960025,20230490019.180054,1236325,60989
maharashtra,raigad,2021,2,8085,15720154,22634503762.533195,1313837,64047
maharashtra,raigad,2021,3,8086,21135599,28653193967.631107,1397640,69102
maharashtra,raigad,2021,4,8087,23133722,30784942164.58114,1481017,75943
maharashtra,raigad,2022,1,8088,29771344,38928636922.457726,1557557,82416
maharashtra,raigad,2022,2,8089,34935522,44016587619.97554,1628136,88904
maharashtra,raigad,2022,3,8090,40608660,48736942061.16708,1702169,91920
maharashtra,raigad,2022,4,8091,46372730,54035369963.81169,1772723,95044
maharashtra,raigad,2023,1,8092,50512676,58798302137.72238,1835846,95127
maharashtra,raigad,2023,2,8093,55857379,63478100096.03139,1894529,97179
maharashtra,raigad,2023,3,8094,60385705,66574947703.18498,1952200,100419
maharashtra,raigad,2023,4,8095,69146385,73823238888.9215,2010334,104185
maharashtra,raigad,2024,1,8096,73410287,77260811230.98503,2072462,110127
maharashtra,raigad,2024,2,8097,80031820,81800969812.3583,2135667,114401
maharashtra,raigad,2024,3,8098,84130415,85656810521.78505,2210504,118539
maharashtra,raigad,2024,4,8099,95595831,95316564722.51271,2279655,123460
maharashtra,raigad,2025,1,8100,105350238,101653596171.68205,2341993,128035
maharashtra,raigad,2025,2,8101,103477611,100277003536.78607,2401834,131566
maharashtra,raigad,2025,3,8102,110995408,104462550214.58545,2459862,134905
maharashtra,raigad,2025,4,8103,121194063,113754160757.72852,2517640,139018
maharashtra,raigad,2026,1,8104,128547514,119548967869.53952,2570653,142615
maharashtra,raigad,2026,2,8105,132572113,123706961028.08688,2644996,145090
maharashtra,ratnagiri,2018,1,8072,69998,83408623.29460022,31180,
maharashtra,ratnagiri,2018,2,8073,105412,152193686.44763356,43098,
maharashtra,ratnagiri,2018,3,8074,152976,229807924.61562967,57814,
maharashtra,ratnagiri,2018,4,8075,218789,343359632.4633312,77248,4
maharashtra,ratnagiri,2019,1,8076,317379,473946814.6122839,96353,47
maharashtra,ratnagiri,2019,2,8077,391545,615004630.5447217,113955,118
maharashtra,ratnagiri,2019,3,8078,432121,672709730.9049716,133076,201
maharashtra,ratnagiri,2019,4,8079,531267,865044489.1258438,150593,559
maharashtra,ratnagiri,2020,1,8080,694734,1075897746.2968886,170199,697
maharashtra,ratnagiri,2020,2,8081,983859,1340457676.6524704,194220,887
maharashtra,ratnagiri,2020,3,8082,1154607,1730018870.3498502,216881,1329
maharashtra,ratnagiri,2020,4,8083,1438987,2270562524.2685833,241123,2546
maharashtra,ratnagiri,2021,1,8084,1632036,2743183725.8595014,257724,3393
maharashtra,ratnagiri,2021,2,8085,1979933,3238553313.638987,273671,3682
maharashtra,ratnagiri,2021,3,8086,2300648,3655684262.451412,290675,4095
maharashtra,ratnagiri,2021,4,8087,2660732,4252964716.730286,307833,6080
maharashtra,ratnagiri,2022,1,8088,3488848,5536131345.530825,322721,7543
maharashtra,ratnagiri,2022,2,8089,4079515,6324888475.1917715,336580,8313
maharashtra,ratnagiri,2022,3,8090,4213304,5841670650.393302,350999,8908
maharashtra,ratnagiri,2022,4,8091,4943627,6884530042.200902,364662,9280
maharashtra,ratnagiri,2023,1,8092,5480176,7647291260.362925,376711,9482
maharashtra,ratnagiri,2023,2,8093,6121764,8472737592.725992,388098,9739
maharashtra,ratnagiri,2023,3,8094,5716152,7409487565.045957,399897,10068
maharashtra,ratnagiri,2023,4,8095,6885650,8812198166.97259,412806,10469
maharashtra,ratnagiri,2024,1,8096,7508049,9542832350.800442,425763,10877
maharashtra,ratnagiri,2024,2,8097,8301940,10471367071.324541,439498,11531
maharashtra,ratnagiri,2024,3,8098,7938669,9510261052.86113,456259,12014
maharashtra,ratnagiri,2024,4,8099,9610731,11421975676.182064,470270,12440
maharashtra,ratnagiri,2025,1,8100,11153187,12642947372.114307,482905,12697
maharashtra,ratnagiri,2025,2,8101,10765003,12475804175.381557,494835,13001
maharashtra,ratnagiri,2025,3,8102,10214910,11325474399.481077,508664,13255
maharashtra,ratnagiri,2025,4,8103,11921375,13334315768.499123,521719,13533
maharashtra,ratnagiri,2026,1,8104,13020892,14525176949.643595,533015,13798
maharashtra,ratnagiri,2026,2,8105,13848541,15608330604.23619,524576,14161
maharashtra,sangli,2018,1,8072,274915,284599200.8919755,102787,
maharashtra,sangli,2018,2,8073,374937,528981649.739828,140105,
maharashtra,sangli,2018,3,8074,497954,733306924.722919,178202,3
maharashtra,sangli,2018,4,8075,696572,1122790540.9140263,227576,15
maharashtra,sangli,2019,1,8076,996911,1488929275.7745392,276077,194
maharashtra,sangli,2019,2,8077,1155079,1958704750.2339096,318799,1485
maharashtra,sangli,2019,3,8078,1367495,2327970798.640927,362435,5374
maharashtra,sangli,2019,4,8079,1988454,3420603991.6187363,408638,7877
maharashtra,sangli,2020,1,8080,2611511,4485137804.427264,457892,9780
maharashtra,sangli,2020,2,8081,3142869,5352672800.300829,511292,10623
maharashtra,sangli,2020,3,8082,3961698,7331312458.212299,564487,14137
maharashtra,sangli,2020,4,8083,5811273,10391314634.382051,624552,20230
maharashtra,sangli,2021,1,8084,7252801,12878219581.223692,676803,26863
maharashtra,sangli,2021,2,8085,8561573,15730111997.227121,725609,29289
maharashtra,sangli,2021,3,8086,11322644,19454841582.159187,780260,35535
maharashtra,sangli,2021,4,8087,13268106,22091930113.660713,835068,43866
maharashtra,sangli,2022,1,8088,17557771,29355708402.91365,885198,52053
maharashtra,sangli,2022,2,8089,20338489,33104924971.43532,931220,56163
maharashtra,sangli,2022,3,8090,23466787,36079963299.83865,977583,59503
maharashtra,sangli,2022,4,8091,26348097,40425804833.69485,1022832,63414
maharashtra,sangli,2023,1,8092,28802052,45093108291.93782,1063434,65090
maharashtra,sangli,2023,2,8093,31874127,47899759415.37239,1100728,66049
maharashtra,sangli,2023,3,8094,34595034,49280796451.601875,1138439,68303
maharashtra,sangli,2023,4,8095,39389309,55360114252.62194,1177270,71078
maharashtra,sangli,2024,1,8096,43939214,61293499368.81535,1218006,73701
maharashtra,sangli,2024,2,8097,46661929,62440239319.13403,1257475,75665
maharashtra,sangli,2024,3,8098,49399604,64050671201.16802,1314271,77203
maharashtra,sangli,2024,4,8099,54718066,71486747697.34073,1361900,78941
maharashtra,sangli,2025,1,8100,59247950,76067888594.21759,1403348,80682
maharashtra,sangli,2025,2,8101,60818472,77833771402.77005,1443551,81962
maharashtra,sangli,2025,3,8102,62571832,75886483371.29959,1484920,83079
maharashtra,sangli,2025,4,8103,69749637,85468283840.88684,1522207,84401
maharashtra,sangli,2026,1,8104,72724743,90227744488.07639,1554515,85693
maharashtra,sangli,2026,2,8105,77033307,95139218961.47244,1580036,86833
maharashtra,satara,2018,1,8072,295575,315698384.16468257,111276,
maharashtra,satara,2018,2,8073,424676,568031579.257697,151597,1
maharashtra,satara,2018,3,8074,596820,838470045.1008077,196340,7
maharashtra,satara,2018,4,8075,848014,1305905118.421031,255885,36
maharashtra,satara,2019,1,8076,1197743,1750706981.0428312,314047,455
maharashtra,satara,2019,2,8077,1490214,2424045994.960158,366022,2781
maharashtra,satara,2019,3,8078,1967835,3005885252.75191,422045,4057
maharashtra,satara,2019,4,8079,2937019,4395864407.40548,476817,6725
maharashtra,satara,2020,1,8080,3863804,5507261892.820215,534206,9305
maharashtra,satara,2020,2,8081,4485932,6570072198.065044,596671,10272
maharashtra,satara,2020,3,8082,5709297,8965104207.481716,657379,12213
maharashtra,satara,2020,4,8083,8697460,12872204191.666895,726594,18550
maharashtra,satara,2021,1,8084,10429348,15072814766.12972,784478,25642
maharashtra,satara,2021,2,8085,11736895,17893452022.929375,838830,27864
maharashtra,satara,2021,3,8086,16116086,22781777506.16709,898922,35910
maharashtra,satara,2021,4,8087,18474487,25542296845.356075,959227,43207
maharashtra,satara,2022,1,8088,23389623,32111909360.602417,1014057,50086
maharashtra,satara,2022,2,8089,27311912,37573704547.65463,1062749,54913
maharashtra,satara,2022,3,8090,29854915,39810502231.61079,1112297,58484
maharashtra,satara,2022,4,8091,34077887,45716578063.61642,1161861,62052
maharashtra,satara,2023,1,8092,36715728,48969999596.25246,1205967,64382
maharashtra,satara,2023,2,8093,41458877,54340514227.1835,1246378,66407
maharashtra,satara,2023,3,8094,42659169,54045231878.71513,1286394,68975
maharashtra,satara,2023,4,8095,50168929,62632415538.535164,1327587,71511
maharashtra,satara,2024,1,8096,54676006,66124387330.288284,1369101,73654
maharashtra,satara,2024,2,8097,59166616,70711123600.04082,1409149,75622
maharashtra,satara,2024,3,8098,61626483,71237223985.58884,1467778,77129
maharashtra,satara,2024,4,8099,68818993,80560608340.50508,1518126,78494
maharashtra,satara,2025,1,8100,73017948,82787613767.01678,1562667,80089
maharashtra,satara,2025,2,8101,76145525,86357324994.08922,1605087,81363
