state,district,year,quarter,period_id,transaction_count,transaction_amount
chhattisgarh,mahasamund,2023,3,8094,8726341,11683788354.274235
chhattisgarh,mahasamund,2023,4,8095,10010040,13738059292.370707
chhattisgarh,mahasamund,2024,1,8096,11591492,17579302069.936813
chhattisgarh,mahasamund,2024,2,8097,12808325,16927511941.803764
chhattisgarh,mahasamund,2024,3,8098,13378339,16635680857.417305
chhattisgarh,mahasamund,2024,4,8099,15373620,19932355698.444195
chhattisgarh,mahasamund,2025,1,8100,15858775,23137059950.568565
chhattisgarh,mahasamund,2025,2,8101,16214529,20008274056.985474
chhattisgarh,mahasamund,2025,3,8102,17134930,19724981075.563255
chhattisgarh,mahasamund,2025,4,8103,18087155,22159426591.36041
chhattisgarh,mahasamund,2026,1,8104,19304412,26109347805.25937
chhattisgarh,mahasamund,2026,2,8105,19256541,22746153076.108856
chhattisgarh,manendragarh chirmiri bharatpur,2018,1,8072,25424,28151780.17778584
chhattisgarh,manendragarh chirmiri bharatpur,2018,2,8073,34084,58611043.91215094
chhattisgarh,manendragarh chirmiri bharatpur,2018,3,8074,44159,93315744.98613738
chhattisgarh,manendragarh chirmiri bharatpur,2018,4,8075,67143,137731679.0425145
chhattisgarh,manendragarh chirmiri bharatpur,2019,1,8076,93011,170724501.0576355
chhattisgarh,manendragarh chirmiri bharatpur,2019,2,8077,103434,214725329.08226952
chhattisgarh,manendragarh chirmiri bharatpur,2019,3,8078,119037,254976038.9022962
chhattisgarh,manendragarh chirmiri bharatpur,2019,4,8079,158388,339288141.4023435
chhattisgarh,manendragarh chirmiri bharatpur,2020,1,8080,187201,388530474.1472026
chhattisgarh,manendragarh chirmiri bharatpur,2020,2,8081,248892,511769750.93351424
chhattisgarh,manendragarh chirmiri bharatpur,2020,3,8082,347874,673928692.1603451
chhattisgarh,manendragarh chirmiri bharatpur,2020,4,8083,491214,951329496.5161695
chhattisgarh,manendragarh chirmiri bharatpur,2021,1,8084,595878,1071697659.9190779
chhattisgarh,manendragarh chirmiri bharatpur,2021,2,8085,746346,1315256145.2879052
chhattisgarh,manendragarh chirmiri bharatpur,2021,3,8086,973756,1583374386.6562362
chhattisgarh,manendragarh chirmiri bharatpur,2021,4,8087,1064479,1717186939.9050539
chhattisgarh,manendragarh chirmiri bharatpur,2022,1,8088,1347552,2167867054.6156473
chhattisgarh,manendragarh chirmiri bharatpur,2022,2,8089,1536070,2385964263.5992203
chhattisgarh,manendragarh chirmiri bharatpur,2022,3,8090,1705361,2411852673.2775626
chhattisgarh,manendragarh chirmiri bharatpur,2022,4,8091,1990104,2801899271.2663937
chhattisgarh,manendragarh chirmiri bharatpur,2023,1,8092,2187135,3062730226.8124576
chhattisgarh,manendragarh chirmiri bharatpur,2023,2,8093,2555556,3356818278.443982
chhattisgarh,manendragarh chirmiri bharatpur,2023,3,8094,2880637,3694202129.6038446
chhattisgarh,manendragarh chirmiri bharatpur,2023,4,8095,3276521,4178914310.908551
chhattisgarh,manendragarh chirmiri bharatpur,2024,1,8096,3695416,4675212523.138255
chhattisgarh,manendragarh chirmiri bharatpur,2024,2,8097,4167640,5080850317.911877
chhattisgarh,manendragarh chirmiri bharatpur,2024,3,8098,4398790,5136294966.388252
chhattisgarh,manendragarh chirmiri bharatpur,2024,4,8099,5008754,5943526296.984525
chhattisgarh,manendragarh chirmiri bharatpur,2025,1,8100,5004623,5897104473.623043
chhattisgarh,manendragarh chirmiri bharatpur,2025,2,8101,5182619,5818186542.816036
chhattisgarh,manendragarh chirmiri bharatpur,2025,3,8102,5586171,5921593365.875986
chhattisgarh,manendragarh chirmiri bharatpur,2025,4,8103,6081023,6531528227.446135
chhattisgarh,manendragarh chirmiri bharatpur,2026,1,8104,6263414,6750033692.475692
chhattisgarh,manendragarh chirmiri bharatpur,2026,2,8105,6513328,6700876467.415782
chhattisgarh,mohla manpur ambagarh chouki,2018,1,8072,7227,7133531.413084593
chhattisgarh,mohla manpur ambagarh chouki,2018,2,8073,17361,18924807.73649052
chhattisgarh,mohla manpur ambagarh chouki,2018,3,8074,21276,30195807.50803695
chhattisgarh,mohla manpur ambagarh chouki,2018,4,8075,29590,52653510.081975296
chhattisgarh,mohla manpur ambagarh chouki,2019,1,8076,33761,61769429.15251517
chhattisgarh,mohla manpur ambagarh chouki,2019,2,8077,41334,96999177.19176757
chhattisgarh,mohla manpur ambagarh chouki,2019,3,8078,46006,97599511.68597528
chhattisgarh,mohla manpur ambagarh chouki,2019,4,8079,58177,124952727.87301117
chhattisgarh,mohla manpur ambagarh chouki,2020,1,8080,70373,140990588.0736043
chhattisgarh,mohla manpur ambagarh chouki,2020,2,8081,102905,206040690.84882367
chhattisgarh,mohla manpur ambagarh chouki,2020,3,8082,120006,225836209.82036722
chhattisgarh,mohla manpur ambagarh chouki,2020,4,8083,151546,289415153.9797169
chhattisgarh,mohla manpur ambagarh chouki,2021,1,8084,169284,349459671.40281475
chhattisgarh,mohla manpur ambagarh chouki,2021,2,8085,241873,463589066.256233
chhattisgarh,mohla manpur ambagarh chouki,2021,3,8086,307231,566439590.8461015
chhattisgarh,mohla manpur ambagarh chouki,2021,4,8087,314622,550645776.1899467
chhattisgarh,mohla manpur ambagarh chouki,2022,1,8088,419500,791689371.9902778
chhattisgarh,mohla manpur ambagarh chouki,2022,2,8089,525015,878660716.2694008
chhattisgarh,mohla manpur ambagarh chouki,2022,3,8090,639006,970813594.4221182
chhattisgarh,mohla manpur ambagarh chouki,2022,4,8091,718441,1083613666.3745527
chhattisgarh,mohla manpur ambagarh chouki,2023,1,8092,817714,1221513371.9912333
chhattisgarh,mohla manpur ambagarh chouki,2023,2,8093,947079,1350349925.156027
chhattisgarh,mohla manpur ambagarh chouki,2023,3,8094,1055283,1435247963.9981282
chhattisgarh,mohla manpur ambagarh chouki,2023,4,8095,1195320,1648649388.33384
chhattisgarh,mohla manpur ambagarh chouki,2024,1,8096,1318872,1846653421.7684376
chhattisgarh,mohla manpur ambagarh chouki,2024,2,8097,1475487,2008177414.3258035
chhattisgarh,mohla manpur ambagarh chouki,2024,3,8098,1491668,1939443810.5606167
chhattisgarh,mohla manpur ambagarh chouki,2024,4,8099,1658892,2192049943.0533214
chhattisgarh,mohla manpur ambagarh chouki,2025,1,8100,1708663,2301456107.609167
chhattisgarh,mohla manpur ambagarh chouki,2025,2,8101,1738583,2200040293.122517
chhattisgarh,mohla manpur ambagarh chouki,2025,3,8102,1802295,2137738476.34861
chhattisgarh,mohla manpur ambagarh chouki,2025,4,8103,1858887,2199702749.0538898
chhattisgarh,mohla manpur ambagarh chouki,2026,1,8104,1993034,2454122357.6371922
chhattisgarh,mohla manpur ambagarh chouki,2026,2,8105,2158730,2531417566.949699
chhattisgarh,mungeli,2018,1,8072,24877,19808154.18924196
chhattisgarh,mungeli,2018,2,8073,38361,44698888.2029469
chhattisgarh,mungeli,2018,3,8074,48197,68680188.67130876
chhattisgarh,mungeli,2018,4,8075,91165,123884969.55315104
chhattisgarh,mungeli,2019,1,8076,98243,161715790.47609296
chhattisgarh,mungeli,2019,2,8077,113262,223650206.53957283
chhattisgarh,mungeli,2019,3,8078,111789,227221269.9577971
chhattisgarh,mungeli,2019,4,8079,153468,296581168.64674777
chhattisgarh,mungeli,2020,1,8080,185645,344487449.6577629
chhattisgarh,mungeli,2020,2,8081,284935,544571786.3421301
chhattisgarh,mungeli,2020,3,8082,326404,591976933.4714822
chhattisgarh,mungeli,2020,4,8083,426135,804231314.2690656
chhattisgarh,mungeli,2021,1,8084,513395,986906439.6135825
chhattisgarh,mungeli,2021,2,8085,746019,1345164295.4198565
chhattisgarh,mungeli,2021,3,8086,905926,1562708247.5025964
chhattisgarh,mungeli,2021,4,8087,1038221,1721286775.4479742
chhattisgarh,mungeli,2022,1,8088,1434692,2464003743.5600395
chhattisgarh,mungeli,2022,2,8089,1799665,2907742828.0929656
chhattisgarh,mungeli,2022,3,8090,2176965,3056286056.0572
chhattisgarh,mungeli,2022,4,8091,2541592,3640464587.919334
chhattisgarh,mungeli,2023,1,8092,2922452,4295244236.731453
chhattisgarh,mungeli,2023,2,8093,3559969,4868811580.699699
chhattisgarh,mungeli,2023,3,8094,4053019,4895562645.581265
chhattisgarh,mungeli,2023,4,8095,4781737,5770190013.876799
chhattisgarh,mungeli,2024,1,8096,5626052,7012596569.916545
chhattisgarh,mungeli,2024,2,8097,6551943,7770272064.346172
chhattisgarh,mungeli,2024,3,8098,6978023,7483984840.092419
chhattisgarh,mungeli,2024,4,8099,8206298,9008093930.860477
chhattisgarh,mungeli,2025,1,8100,8029026,9277653669.601765
chhattisgarh,mungeli,2025,2,8101,8787550,9440064294.840446
chhattisgarh,mungeli,2025,3,8102,9185471,8679816389.797983
chhattisgarh,mungeli,2025,4,8103,10233616,9831720276.698738
chhattisgarh,mungeli,2026,1,8104,10528885,10805026151.845863
chhattisgarh,mungeli,2026,2,8105,11076519,11111977724.550285
chhattisgarh,narayanpur,2018,1,8072,3864,3689429.535153374
chhattisgarh,narayanpur,2018,2,8073,5869,7144630.0768461265
chhattisgarh,narayanpur,2018,3,8074,13188,17621119.128250875
chhattisgarh,narayanpur,2018,4,8075,27013,45827867.027919486
chhattisgarh,narayanpur,2019,1,8076,34380,61472683.31487703
chhattisgarh,narayanpur,2019,2,8077,43522,76982293.8188864
chhattisgarh,narayanpur,2019,3,8078,46027,87076511.56154598
chhattisgarh,narayanpur,2019,4,8079,55713,109577304.28085619
chhattisgarh,narayanpur,2020,1,8080,66243,133268589.54331927
chhattisgarh,narayanpur,2020,2,8081,95735,196725066.92487937
chhattisgarh,narayanpur,2020,3,8082,110790,232997765.50985667
chhattisgarh,narayanpur,2020,4,8083,148305,313136859.9996047
chhattisgarh,narayanpur,2021,1,8084,148340,321608801.4380809
chhattisgarh,narayanpur,2021,2,8085,195714,380802714.97273815
chhattisgarh,narayanpur,2021,3,8086,235545,457205781.38147074
chhattisgarh,narayanpur,2021,4,8087,288313,552095984.6557429
chhattisgarh,narayanpur,2022,1,8088,369378,717789408.6418114
chhattisgarh,narayanpur,2022,2,8089,480850,840108148.2544184
chhattisgarh,narayanpur,2022,3,8090,577329,917638524.8939455
chhattisgarh,narayanpur,2022,4,8091,694289,1077307003.576222
chhattisgarh,narayanpur,2023,1,8092,763516,1227835642.2314084
chhattisgarh,narayanpur,2023,2,8093,936542,1427127191.5409317
chhattisgarh,narayanpur,2023,3,8094,1055742,1529165912.453051
chhattisgarh,narayanpur,2023,4,8095,1295779,1888789966.1866117
chhattisgarh,narayanpur,2024,1,8096,1426514,2054102403.4765463
chhattisgarh,narayanpur,2024,2,8097,1634332,2309048888.0270996
chhattisgarh,narayanpur,2024,3,8098,1676226,2149004797.7048583
chhattisgarh,narayanpur,2024,4,8099,1906579,2451811866.9535885
chhattisgarh,narayanpur,2025,1,8100,1913581,2505325810.4289317
chhattisgarh,narayanpur,2025,2,8101,2114974,2827314989.643694
chhattisgarh,narayanpur,2025,3,8102,2211052,2761786919.6098495
chhattisgarh,narayanpur,2025,4,8103,2332277,3019595201.656065
chhattisgarh,narayanpur,2026,1,8104,2480868,3332282486.204115
chhattisgarh,narayanpur,2026,2,8105,2559795,3350892733.2898436
chhattisgarh,north bastar kanker,2018,1,8072,36649,35355270.12760485
chhattisgarh,north bastar kanker,2018,2,8073,49018,72318162.47864036
chhattisgarh,north bastar kanker,2018,3,8074,77421,116241010.92599194
chhattisgarh,north bastar kanker,2018,4,8075,129805,242180855.38522607
chhattisgarh,north bastar kanker,2019,1,8076,157965,296597912.17926306
chhattisgarh,north bastar kanker,2019,2,8077,190023,409391140.8688202
chhattisgarh,north bastar kanker,2019,3,8078,225631,490718784.6729786
chhattisgarh,north bastar kanker,2019,4,8079,283296,632929739.995589
chhattisgarh,north bastar kanker,2020,1,8080,350300,765365724.4911358
chhattisgarh,north bastar kanker,2020,2,8081,465701,967756846.7093143
chhattisgarh,north bastar kanker,2020,3,8082,571455,1269492270.1429987
chhattisgarh,north bastar kanker,2020,4,8083,744550,1651499449.1010268
chhattisgarh,north bastar kanker,2021,1,8084,827282,1946571966.2873511
chhattisgarh,north bastar kanker,2021,2,8085,1074820,2220246303.9634037
chhattisgarh,north bastar kanker,2021,3,8086,1370264,2739675227.194849
chhattisgarh,north bastar kanker,2021,4,8087,1586021,3082283138.6957936
chhattisgarh,north bastar kanker,2022,1,8088,2139552,4215568039.887618
chhattisgarh,north bastar kanker,2022,2,8089,2616413,4838389202.456772
chhattisgarh,north bastar kanker,2022,3,8090,3010498,4921398073.604533
chhattisgarh,north bastar kanker,2022,4,8091,3576716,5825068981.520214
chhattisgarh,north bastar kanker,2023,1,8092,3858282,6385269402.333231
chhattisgarh,north bastar kanker,2023,2,8093,4608134,7115873287.957404
chhattisgarh,north bastar kanker,2023,3,8094,5144837,7327450846.746765
chhattisgarh,north bastar kanker,2023,4,8095,5918639,8643126307.828566
chhattisgarh,north bastar kanker,2024,1,8096,6612389,9793555986.338282
chhattisgarh,north bastar kanker,2024,2,8097,7522404,10722062756.117977
chhattisgarh,north bastar kanker,2024,3,8098,7992867,10318890275.883442
chhattisgarh,north bastar kanker,2024,4,8099,9042455,11833997948.536526
chhattisgarh,north bastar kanker,2025,1,8100,9036684,11946665050.199438
chhattisgarh,north bastar kanker,2025,2,8101,9444935,11961957981.519375
chhattisgarh,north bastar kanker,2025,3,8102,9946962,11726897278.993061
chhattisgarh,north bastar kanker,2025,4,8103,10508610,12670046274.99351
chhattisgarh,north bastar kanker,2026,1,8104,10830442,13544058471.702755
chhattisgarh,north bastar kanker,2026,2,8105,11399887,13519470792.530725
chhattisgarh,raigarh,2018,1,8072,134262,140592168.45881915
chhattisgarh,raigarh,2018,2,8073,186220,257085422.1291048
chhattisgarh,raigarh,2018,3,8074,257666,396095676.2535881
chhattisgarh,raigarh,2018,4,8075,362806,584172704.2698314
chhattisgarh,raigarh,2019,1,8076,497573,800415594.8010149
chhattisgarh,raigarh,2019,2,8077,523990,982809541.3465323
chhattisgarh,raigarh,2019,3,8078,580196,1084439280.6253345
chhattisgarh,raigarh,2019,4,8079,776918,1452928713.404245
chhattisgarh,raigarh,2020,1,8080,901947,1685347014.3077433
chhattisgarh,raigarh,2020,2,8081,1090468,1934137238.1936426
chhattisgarh,raigarh,2020,3,8082,1508002,2736967801.484167
chhattisgarh,raigarh,2020,4,8083,2034242,3618335482.425477
chhattisgarh,raigarh,2021,1,8084,2501855,4541212418.128914
chhattisgarh,raigarh,2021,2,8085,3019733,5021702225.698369
chhattisgarh,raigarh,2021,3,8086,4225007,6755002339.488302
chhattisgarh,raigarh,2021,4,8087,4944825,7654171388.609673
chhattisgarh,raigarh,2022,1,8088,6571379,10401530376.849514
chhattisgarh,raigarh,2022,2,8089,7772653,11564249361.758104
chhattisgarh,raigarh,2022,3,8090,9331209,12488140293.87357
chhattisgarh,raigarh,2022,4,8091,10827035,14221823996.084278
chhattisgarh,raigarh,2023,1,8092,12053315,16321532565.698914
chhattisgarh,raigarh,2023,2,8093,13938088,17711504193.744804
chhattisgarh,raigarh,2023,3,8094,15939235,18840162460.88136
chhattisgarh,raigarh,2023,4,8095,18651620,21977136138.84856
chhattisgarh,raigarh,2024,1,8096,22042876,26911152837.41149
chhattisgarh,raigarh,2024,2,8097,24445919,27699332929.813896
chhattisgarh,raigarh,2024,3,8098,27062162,28370665904.141056
chhattisgarh,raigarh,2024,4,8099,30644120,32505801928.337242
chhattisgarh,raigarh,2025,1,8100,30321175,33779518710.23925
chhattisgarh,raigarh,2025,2,8101,32493726,33326223452.36226
chhattisgarh,raigarh,2025,3,8102,35957152,34043583993.911217
chhattisgarh,raigarh,2025,4,8103,38164073,37422031722.0004
chhattisgarh,raigarh,2026,1,8104,39423489,40395196795.80852
chhattisgarh,raigarh,2026,2,8105,40139436,38841710743.401024
chhattisgarh,raipur,2018,1,8072,392459,567492378.6423029
chhattisgarh,raipur,2018,2,8073,559495,982010748.6409103
chhattisgarh,raipur,2018,3,8074,765667,1406210796.2222571
chhattisgarh,raipur,2018,4,8075,1041970,1968370041.2046127
chhattisgarh,raipur,2019,1,8076,1674264,2692303602.938429
chhattisgarh,raipur,2019,2,8077,2172905,3645773848.219223
chhattisgarh,raipur,2019,3,8078,3024394,4609595986.022057
chhattisgarh,raipur,2019,4,8079,3995393,6187523238.334326
chhattisgarh,raipur,2020,1,8080,4592674,7044980380.771315
chhattisgarh,raipur,2020,2,8081,3942378,6341715092.38013
chhattisgarh,raipur,2020,3,8082,5738490,9679081989.883434
chhattisgarh,raipur,2020,4,8083,8510331,14430341326.968475
chhattisgarh,raipur,2021,1,8084,10889448,17401186914.248547
chhattisgarh,raipur,2021,2,8085,11038139,18434613457.384457
chhattisgarh,raipur,2021,3,8086,17443661,26613251126.818275
chhattisgarh,raipur,2021,4,8087,19382156,29542566733.348526
chhattisgarh,raipur,2022,1,8088,24968685,38080880465.17651
chhattisgarh,raipur,2022,2,8089,30825495,45570672279.83966
chhattisgarh,raipur,2022,3,8090,36721078,50711811248.73016
chhattisgarh,raipur,2022,4,8091,40786841,56436795530.47486
chhattisgarh,raipur,2023,1,8092,45248737,62712429754.592155
chhattisgarh,raipur,2023,2,8093,52204677,69568432295.58568
chhattisgarh,raipur,2023,3,8094,59881681,74599403354.85487
chhattisgarh,raipur,2023,4,8095,65594929,83903950784.66791
chhattisgarh,raipur,2024,1,8096,73393384,91796479068.87137
chhattisgarh,raipur,2024,2,8097,82621478,98445494956.5546
chhattisgarh,raipur,2024,3,8098,91563595,103020836797.75986
chhattisgarh,raipur,2024,4,8099,100424977,115634785309.87943
chhattisgarh,raipur,2025,1,8100,100409202,115773066057.11456
chhattisgarh,raipur,2025,2,8101,107265810,118048845938.4154
chhattisgarh,raipur,2025,3,8102,117385168,121345214012.23547
chhattisgarh,raipur,2025,4,8103,123350389,131818254329.1887
chhattisgarh,raipur,2026,1,8104,127878467,137270842893.90193
chhattisgarh,raipur,2026,2,8105,133634746,139753378041.5661
chhattisgarh,rajnandgaon,2018,1,8072,67880,78072346.62431823
chhattisgarh,rajnandgaon,2018,2,8073,101808,132197148.14222309
chhattisgarh,rajnandgaon,2018,3,8074,129127,197005631.73084587
chhattisgarh,rajnandgaon,2018,4,8075,168773,278446215.5681036
chhattisgarh,rajnandgaon,2019,1,8076,215318,349861304.45506966
chhattisgarh,rajnandgaon,2019,2,8077,260097,468877129.6960047
chhattisgarh,rajnandgaon,2019,3,8078,300068,538222237.7358472
chhattisgarh,rajnandgaon,2019,4,8079,394809,716309245.9088186
chhattisgarh,rajnandgaon,2020,1,8080,471317,841807474.1027362
chhattisgarh,rajnandgaon,2020,2,8081,549071,1010195314.1872046
chhattisgarh,rajnandgaon,2020,3,8082,760577,1405938970.5478814
chhattisgarh,rajnandgaon,2020,4,8083,1069235,1963056540.8521826
chhattisgarh,rajnandgaon,2021,1,8084,1347531,2381744404.5200996
chhattisgarh,rajnandgaon,2021,2,8085,1678797,2917026104.7423472
chhattisgarh,rajnandgaon,2021,3,8086,2348571,3785954731.206273
chhattisgarh,rajnandgaon,2021,4,8087,2498289,4073083482.759577
chhattisgarh,rajnandgaon,2022,1,8088,3351812,5526589299.857153
chhattisgarh,rajnandgaon,2022,2,8089,4135997,6562671549.843618
chhattisgarh,rajnandgaon,2022,3,8090,4793356,7044634539.76779
chhattisgarh,rajnandgaon,2022,4,8091,5384715,8049935573.827704
chhattisgarh,rajnandgaon,2023,1,8092,6067526,9041324713.923367
chhattisgarh,rajnandgaon,2023,2,8093,7064506,10022705004.377039
chhattisgarh,rajnandgaon,2023,3,8094,7909990,10437026573.045252
chhattisgarh,rajnandgaon,2023,4,8095,8894625,12074370845.023643
chhattisgarh,rajnandgaon,2024,1,8096,10009539,13625933528.984528
chhattisgarh,rajnandgaon,2024,2,8097,11440994,14869328176.638716
chhattisgarh,rajnandgaon,2024,3,8098,12118427,14886819976.617546
chhattisgarh,rajnandgaon,2024,4,8099,13817767,17192442650.685547
chhattisgarh,rajnandgaon,2025,1,8100,13460672,16871623385.252644
chhattisgarh,rajnandgaon,2025,2,8101,14454462,17104838055.76771
