state,year,quarter,period_id,category_raw,transactions
mizoram,2025,1,8100,Utility,337939
mizoram,2025,2,8101,P2P,1393032
mizoram,2025,2,8101,Retail,1693554
mizoram,2025,2,8101,Utility,312219
mizoram,2025,3,8102,P2P,1589619
mizoram,2025,3,8102,Retail,2025992
mizoram,2025,3,8102,Utility,336226
mizoram,2025,4,8103,P2P,1786077
mizoram,2025,4,8103,Retail,1979390
mizoram,2025,4,8103,Utility,337628
mizoram,2026,1,8104,P2P,1855867
mizoram,2026,1,8104,Retail,1959194
mizoram,2026,1,8104,Utility,336079
mizoram,2026,2,8105,Utility,331711
mizoram,2026,2,8105,P2P,2067137
mizoram,2026,2,8105,Retail,2231778
nagaland,2018,1,8072,Retail,39386
nagaland,2018,1,8072,Utility,219
nagaland,2018,1,8072,P2P,12854
nagaland,2018,2,8073,Retail,58079
nagaland,2018,2,8073,Utility,1114
nagaland,2018,2,8073,P2P,23666
nagaland,2018,3,8074,P2P,38744
nagaland,2018,3,8074,Retail,77504
nagaland,2018,3,8074,Utility,1708
nagaland,2018,4,8075,P2P,61529
nagaland,2018,4,8075,Retail,109267
nagaland,2018,4,8075,Utility,2530
nagaland,2019,1,8076,Retail,124651
nagaland,2019,1,8076,Utility,3755
nagaland,2019,1,8076,P2P,85647
nagaland,2019,2,8077,Retail,156958
nagaland,2019,2,8077,Utility,3776
nagaland,2019,2,8077,P2P,108986
nagaland,2019,3,8078,P2P,134567
nagaland,2019,3,8078,Retail,167265
nagaland,2019,3,8078,Utility,16442
nagaland,2019,4,8079,P2P,171822
nagaland,2019,4,8079,Retail,163700
nagaland,2019,4,8079,Utility,51480
nagaland,2020,1,8080,P2P,183413
nagaland,2020,1,8080,Retail,184484
nagaland,2020,1,8080,Utility,89888
nagaland,2020,2,8081,Retail,239041
nagaland,2020,2,8081,Utility,154857
nagaland,2020,2,8081,P2P,219693
nagaland,2020,3,8082,P2P,326189
nagaland,2020,3,8082,Retail,292460
nagaland,2020,3,8082,Utility,148565
nagaland,2020,4,8083,P2P,396507
nagaland,2020,4,8083,Retail,266738
nagaland,2020,4,8083,Utility,188444
nagaland,2021,1,8084,Retail,127106
nagaland,2021,1,8084,Utility,330764
nagaland,2021,1,8084,P2P,419883
nagaland,2021,2,8085,P2P,512516
nagaland,2021,2,8085,Retail,130032
nagaland,2021,2,8085,Utility,464803
nagaland,2021,3,8086,P2P,649798
nagaland,2021,3,8086,Retail,183947
nagaland,2021,3,8086,Utility,482981
nagaland,2021,4,8087,P2P,692273
nagaland,2021,4,8087,Retail,222754
nagaland,2021,4,8087,Utility,454766
nagaland,2022,1,8088,P2P,877525
nagaland,2022,1,8088,Retail,323423
nagaland,2022,1,8088,Utility,508927
nagaland,2022,2,8089,Retail,441412
nagaland,2022,2,8089,Utility,514039
nagaland,2022,2,8089,P2P,1018561
nagaland,2022,3,8090,P2P,1260750
nagaland,2022,3,8090,Retail,562207
nagaland,2022,3,8090,Utility,574188
nagaland,2022,4,8091,P2P,1392790
nagaland,2022,4,8091,Retail,603869
nagaland,2022,4,8091,Utility,583848
nagaland,2023,1,8092,Retail,680677
nagaland,2023,1,8092,Utility,613668
nagaland,2023,1,8092,P2P,1539803
nagaland,2023,2,8093,P2P,1655450
nagaland,2023,2,8093,Retail,838501
nagaland,2023,2,8093,Utility,597510
nagaland,2023,3,8094,P2P,1932631
nagaland,2023,3,8094,Retail,1024556
nagaland,2023,3,8094,Utility,624443
nagaland,2023,4,8095,P2P,2151924
nagaland,2023,4,8095,Retail,1196265
nagaland,2023,4,8095,Utility,605199
nagaland,2024,1,8096,Retail,1475125
nagaland,2024,1,8096,Utility,640783
nagaland,2024,1,8096,P2P,2296558
nagaland,2024,2,8097,P2P,2698781
nagaland,2024,2,8097,Retail,2514000
nagaland,2024,2,8097,Utility,684389
nagaland,2024,3,8098,P2P,3223455
nagaland,2024,3,8098,Retail,3141143
nagaland,2024,3,8098,Utility,763284
nagaland,2024,4,8099,P2P,3646828
nagaland,2024,4,8099,Retail,3534185
nagaland,2024,4,8099,Utility,771268
nagaland,2025,1,8100,P2P,3745885
nagaland,2025,1,8100,Retail,3803438
nagaland,2025,1,8100,Utility,868332
nagaland,2025,2,8101,Retail,4724132
nagaland,2025,2,8101,Utility,835279
nagaland,2025,2,8101,P2P,3898002
nagaland,2025,3,8102,P2P,4458684
nagaland,2025,3,8102,Retail,5833318
nagaland,2025,3,8102,Utility,888870
nagaland,2025,4,8103,P2P,4922948
nagaland,2025,4,8103,Retail,5394902
nagaland,2025,4,8103,Utility,854785
nagaland,2026,1,8104,P2P,5009814
nagaland,2026,1,8104,Retail,5145327
nagaland,2026,1,8104,Utility,874824
nagaland,2026,2,8105,P2P,5388614
nagaland,2026,2,8105,Retail,6083226
nagaland,2026,2,8105,Utility,886486
odisha,2018,1,8072,P2P,2693875
odisha,2018,1,8072,Retail,4336997
odisha,2018,1,8072,Utility,18114
odisha,2018,2,8073,P2P,4606791
odisha,2018,2,8073,Retail,4832463
odisha,2018,2,8073,Utility,108033
odisha,2018,3,8074,P2P,27474197
odisha,2018,3,8074,Retail,6109834
odisha,2018,3,8074,Utility,189115
odisha,2018,4,8075,P2P,13840684
odisha,2018,4,8075,Retail,9660259
odisha,2018,4,8075,Utility,229303
odisha,2019,1,8076,P2P,25934247
odisha,2019,1,8076,Retail,10887807
odisha,2019,1,8076,Utility,371706
odisha,2019,2,8077,P2P,16396541
odisha,2019,2,8077,Retail,13345566
odisha,2019,2,8077,Utility,346179
odisha,2019,3,8078,P2P,18424210
odisha,2019,3,8078,Retail,21330371
odisha,2019,3,8078,Utility,1046265
odisha,2019,4,8079,P2P,43533987
odisha,2019,4,8079,Retail,19167186
odisha,2019,4,8079,Utility,2978391
odisha,2020,1,8080,P2P,27380806
odisha,2020,1,8080,Retail,21880811
odisha,2020,1,8080,Utility,5159960
odisha,2020,2,8081,P2P,24255361
odisha,2020,2,8081,Retail,18242091
odisha,2020,2,8081,Utility,7894700
odisha,2020,3,8082,P2P,35509492
odisha,2020,3,8082,Retail,25581574
odisha,2020,3,8082,Utility,7947529
odisha,2020,4,8083,P2P,48735138
odisha,2020,4,8083,Retail,36795800
odisha,2020,4,8083,Utility,9342253
odisha,2021,1,8084,P2P,56168577
odisha,2021,1,8084,Retail,39886914
odisha,2021,1,8084,Utility,19039161
odisha,2021,2,8085,P2P,70199957
odisha,2021,2,8085,Retail,39885033
odisha,2021,2,8085,Utility,28140708
odisha,2021,3,8086,P2P,88531048
odisha,2021,3,8086,Retail,65021952
odisha,2021,3,8086,Utility,29812656
odisha,2021,4,8087,P2P,97365421
odisha,2021,4,8087,Retail,89306095
odisha,2021,4,8087,Utility,25597121
odisha,2022,1,8088,P2P,121543612
odisha,2022,1,8088,Retail,119389372
odisha,2022,1,8088,Utility,27978744
odisha,2022,2,8089,P2P,138799315
odisha,2022,2,8089,Retail,150198940
odisha,2022,2,8089,Utility,33379972
odisha,2022,3,8090,P2P,159103433
odisha,2022,3,8090,Retail,183017599
odisha,2022,3,8090,Utility,38473266
odisha,2022,4,8091,P2P,178318278
odisha,2022,4,8091,Retail,208414479
odisha,2022,4,8091,Utility,39048175
odisha,2023,1,8092,P2P,198718809
odisha,2023,1,8092,Retail,237800370
odisha,2023,1,8092,Utility,43529534
odisha,2023,2,8093,P2P,217465779
odisha,2023,2,8093,Retail,275129628
odisha,2023,2,8093,Utility,47971872
odisha,2023,3,8094,P2P,239483197
odisha,2023,3,8094,Retail,331120980
odisha,2023,3,8094,Utility,50250704
odisha,2023,4,8095,P2P,283368515
odisha,2023,4,8095,Retail,394216870
odisha,2023,4,8095,Utility,52426671
odisha,2024,1,8096,P2P,328186502
odisha,2024,1,8096,Retail,472041275
odisha,2024,1,8096,Utility,62179031
odisha,2024,2,8097,P2P,342454314
odisha,2024,2,8097,Retail,533463941
odisha,2024,2,8097,Utility,65817736
odisha,2024,3,8098,P2P,372510527
odisha,2024,3,8098,Retail,583139376
odisha,2024,3,8098,Utility,67338953
odisha,2024,4,8099,P2P,418474939
odisha,2024,4,8099,Retail,653769361
odisha,2024,4,8099,Utility,69451360
odisha,2025,1,8100,P2P,427880801
odisha,2025,1,8100,Retail,672598864
odisha,2025,1,8100,Utility,73948513
odisha,2025,2,8101,P2P,429202554
odisha,2025,2,8101,Retail,746112659
odisha,2025,2,8101,Utility,78154888
odisha,2025,3,8102,P2P,451228084
odisha,2025,3,8102,Retail,785652801
odisha,2025,3,8102,Utility,77391433
odisha,2025,4,8103,P2P,486153705
odisha,2025,4,8103,Retail,841861625
odisha,2025,4,8103,Utility,77443479
odisha,2026,1,8104,P2P,516558572
odisha,2026,1,8104,Retail,889549627
odisha,2026,1,8104,Utility,81743696
odisha,2026,2,8105,P2P,507336215
odisha,2026,2,8105,Retail,932756499
odisha,2026,2,8105,Utility,83037296
puducherry,2018,1,8072,P2P,40064
puducherry,2018,1,8072,Retail,65486
puducherry,2018,1,8072,Utility,662
puducherry,2018,2,8073,P2P,56575
puducherry,2018,2,8073,Retail,68910
puducherry,2018,2,8073,Utility,2836
puducherry,2018,3,8074,P2P,97296
puducherry,2018,3,8074,Retail,84545
puducherry,2018,3,8074,Utility,5028
puducherry,2018,4,8075,P2P,175338
puducherry,2018,4,8075,Retail,135865
puducherry,2018,4,8075,Utility,6133
puducherry,2019,1,8076,P2P,308499
puducherry,2019,1,8076,Retail,180367
puducherry,2019,1,8076,Utility,8863
puducherry,2019,2,8077,P2P,322762
puducherry,2019,2,8077,Retail,246183
puducherry,2019,2,8077,Utility,10136
puducherry,2019,3,8078,P2P,404050
puducherry,2019,3,8078,Retail,338785
puducherry,2019,3,8078,Utility,22196
puducherry,2019,4,8079,P2P,586080
puducherry,2019,4,8079,Retail,451087
puducherry,2019,4,8079,Utility,55159
puducherry,2020,1,8080,P2P,637583
puducherry,2020,1,8080,Retail,580921
puducherry,2020,1,8080,Utility,100933
puducherry,2020,2,8081,P2P,444724
puducherry,2020,2,8081,Retail,455143
puducherry,2020,2,8081,Utility,140895
puducherry,2020,3,8082,P2P,679376
puducherry,2020,3,8082,Retail,727619
puducherry,2020,3,8082,Utility,138596
puducherry,2020,4,8083,P2P,1047351
puducherry,2020,4,8083,Retail,1272494
puducherry,2020,4,8083,Utility,214590
puducherry,2021,1,8084,P2P,1252418
puducherry,2021,1,8084,Retail,1443581
puducherry,2021,1,8084,Utility,432222
puducherry,2021,2,8085,P2P,1279040
puducherry,2021,2,8085,Retail,1385293
puducherry,2021,2,8085,Utility,571970
puducherry,2021,3,8086,P2P,1758454
puducherry,2021,3,8086,Retail,2208281
puducherry,2021,3,8086,Utility,623569
puducherry,2021,4,8087,P2P,1825625
puducherry,2021,4,8087,Retail,2550628
puducherry,2021,4,8087,Utility,556670
puducherry,2022,1,8088,P2P,2317321
puducherry,2022,1,8088,Retail,3461076
puducherry,2022,1,8088,Utility,576190
puducherry,2022,2,8089,P2P,2582879
puducherry,2022,2,8089,Retail,4265431
puducherry,2022,2,8089,Utility,641663
puducherry,2022,3,8090,P2P,2958867
puducherry,2022,3,8090,Retail,5157180
puducherry,2022,3,8090,Utility,732350
puducherry,2022,4,8091,P2P,3142120
puducherry,2022,4,8091,Retail,5863846
puducherry,2022,4,8091,Utility,742089
puducherry,2023,1,8092,P2P,3258866
puducherry,2023,1,8092,Retail,6224977
puducherry,2023,1,8092,Utility,733646
puducherry,2023,2,8093,P2P,3459724
puducherry,2023,2,8093,Retail,6931355
puducherry,2023,2,8093,Utility,802559
puducherry,2023,3,8094,P2P,3709860
puducherry,2023,3,8094,Retail,7920199
puducherry,2023,3,8094,Utility,834650
puducherry,2023,4,8095,P2P,3866931
puducherry,2023,4,8095,Retail,8377582
puducherry,2023,4,8095,Utility,830139
puducherry,2024,1,8096,P2P,3982272
puducherry,2024,1,8096,Retail,8706366
puducherry,2024,1,8096,Utility,831332
puducherry,2024,2,8097,P2P,4169309
puducherry,2024,2,8097,Retail,9569219
puducherry,2024,2,8097,Utility,872339
puducherry,2024,3,8098,P2P,4543301
puducherry,2024,3,8098,Retail,10358162
puducherry,2024,3,8098,Utility,919708
puducherry,2024,4,8099,P2P,4665679
puducherry,2024,4,8099,Retail,10781586
puducherry,2024,4,8099,Utility,929550
puducherry,2025,1,8100,P2P,5027320
puducherry,2025,1,8100,Retail,11618519
puducherry,2025,1,8100,Utility,966872
puducherry,2025,2,8101,P2P,4859467
puducherry,2025,2,8101,Retail,11716317
puducherry,2025,2,8101,Utility,920231
puducherry,2025,3,8102,P2P,5067996
puducherry,2025,3,8102,Retail,12400209
puducherry,2025,3,8102,Utility,933390
puducherry,2025,4,8103,P2P,5170739
puducherry,2025,4,8103,Retail,12734340
puducherry,2025,4,8103,Utility,952014
puducherry,2026,1,8104,P2P,5457257
puducherry,2026,1,8104,Retail,13385336
puducherry,2026,1,8104,Utility,948358
puducherry,2026,2,8105,P2P,5456184
puducherry,2026,2,8105,Retail,14273998
puducherry,2026,2,8105,Utility,941727
punjab,2018,1,8072,P2P,762537
punjab,2018,1,8072,Retail,1378870
punjab,2018,1,8072,Utility,11163
punjab,2018,2,8073,Retail,1731538
punjab,2018,2,8073,Utility,81397
punjab,2018,2,8073,P2P,1119836
punjab,2018,3,8074,P2P,1801894
punjab,2018,3,8074,Utility,139167
punjab,2018,3,8074,Retail,1933346
punjab,2018,4,8075,P2P,2460715
punjab,2018,4,8075,Retail,2824577
punjab,2018,4,8075,Utility,205266
punjab,2019,1,8076,P2P,4274369
punjab,2019,1,8076,Retail,3247097
punjab,2019,1,8076,Utility,308408
punjab,2019,2,8077,Retail,4325884
punjab,2019,2,8077,Utility,372650
punjab,2019,2,8077,P2P,4208807
punjab,2019,3,8078,P2P,4737624
punjab,2019,3,8078,Utility,674942
punjab,2019,3,8078,Retail,5622095
punjab,2019,4,8079,Retail,6254384
punjab,2019,4,8079,Utility,1404641
punjab,2019,4,8079,P2P,6321702
punjab,2020,1,8080,P2P,6448799
punjab,2020,1,8080,Retail,7210325
punjab,2020,1,8080,Utility,2038824
punjab,2020,2,8081,Retail,6014021
punjab,2020,2,8081,Utility,2687674
punjab,2020,2,8081,P2P,5501764
punjab,2020,3,8082,P2P,7525655
punjab,2020,3,8082,Retail,7823602
punjab,2020,3,8082,Utility,2538701
punjab,2020,4,8083,P2P,9697447
punjab,2020,4,8083,Retail,10297838
punjab,2020,4,8083,Utility,3598416
punjab,2021,1,8084,P2P,11070488
punjab,2021,1,8084,Retail,10008900
punjab,2021,1,8084,Utility,6390774
punjab,2021,2,8085,P2P,13202084
punjab,2021,2,8085,Retail,11144498
punjab,2021,2,8085,Utility,8335415
punjab,2021,3,8086,P2P,16413165
punjab,2021,3,8086,Retail,16218466
punjab,2021,3,8086,Utility,9024573
punjab,2021,4,8087,Retail,19076362
punjab,2021,4,8087,Utility,8060225
punjab,2021,4,8087,P2P,17253838
punjab,2022,1,8088,P2P,21331370
punjab,2022,1,8088,Retail,25097722
punjab,2022,1,8088,Utility,9159479
punjab,2022,2,8089,Retail,34194211
punjab,2022,2,8089,Utility,10670260
punjab,2022,2,8089,P2P,24605671
punjab,2022,3,8090,P2P,29796417
punjab,2022,3,8090,Retail,43028061
punjab,2022,3,8090,Utility,12523896
punjab,2022,4,8091,P2P,32553199
punjab,2022,4,8091,Retail,49331250
punjab,2022,4,8091,Utility,12821570
punjab,2023,1,8092,P2P,33559001
punjab,2023,1,8092,Retail,51451166
punjab,2023,1,8092,Utility,13143670
punjab,2023,2,8093,P2P,39137930
punjab,2023,2,8093,Retail,65508285
punjab,2023,2,8093,Utility,14366193
punjab,2023,3,8094,P2P,43206798
punjab,2023,3,8094,Utility,14957827
punjab,2023,3,8094,Retail,74686189
punjab,2023,4,8095,Retail,81488251
punjab,2023,4,8095,Utility,14745378
punjab,2023,4,8095,P2P,47207197
punjab,2024,1,8096,P2P,46625283
punjab,2024,1,8096,Retail,81707832
punjab,2024,1,8096,Utility,14840154
punjab,2024,2,8097,P2P,53076867
punjab,2024,2,8097,Retail,103791454
punjab,2024,2,8097,Utility,15990098
punjab,2024,3,8098,P2P,58951692
punjab,2024,3,8098,Utility,16691176
punjab,2024,3,8098,Retail,112671341
punjab,2024,4,8099,Retail,119043043
punjab,2024,4,8099,Utility,16909420
punjab,2024,4,8099,P2P,64059597
punjab,2025,1,8100,P2P,68035690
punjab,2025,1,8100,Retail,127552368
punjab,2025,1,8100,Utility,19112840
punjab,2025,2,8101,Retail,135349462
punjab,2025,2,8101,Utility,17550075
punjab,2025,2,8101,P2P,66681507
punjab,2025,3,8102,P2P,72569615
punjab,2025,3,8102,Utility,18471295
punjab,2025,3,8102,Retail,147253055
punjab,2025,4,8103,P2P,78882931
punjab,2025,4,8103,Retail,152709681
punjab,2025,4,8103,Utility,18984611
punjab,2026,1,8104,P2P,80997955
punjab,2026,1,8104,Retail,156323287
punjab,2026,1,8104,Utility,19640341
punjab,2026,2,8105,P2P,86235320
punjab,2026,2,8105,Retail,176968809
punjab,2026,2,8105,Utility,19159944
rajasthan,2018,1,8072,P2P,2918332
rajasthan,2018,1,8072,Retail,6171468
rajasthan,2018,1,8072,Utility,182637
rajasthan,2018,2,8073,P2P,4284208
rajasthan,2018,2,8073,Retail,7030908
rajasthan,2018,2,8073,Utility,567897
rajasthan,2018,3,8074,P2P,7866935
rajasthan,2018,3,8074,Retail,7654080
rajasthan,2018,3,8074,Utility,943933
rajasthan,2018,4,8075,P2P,11980655
rajasthan,2018,4,8075,Utility,1214114
rajasthan,2018,4,8075,Retail,11168140
rajasthan,2019,1,8076,P2P,29406151
rajasthan,2019,1,8076,Retail,16759749
rajasthan,2019,1,8076,Utility,1977666
rajasthan,2019,2,8077,P2P,24738172
rajasthan,2019,2,8077,Retail,23387217
rajasthan,2019,2,8077,Utility,1961199
rajasthan,2019,3,8078,P2P,28826157
rajasthan,2019,3,8078,Retail,33642559
rajasthan,2019,3,8078,Utility,3460585
rajasthan,2019,4,8079,P2P,42028213
rajasthan,2019,4,8079,Retail,33945223
rajasthan,2019,4,8079,Utility,7317684
rajasthan,2020,1,8080,P2P,46351996
rajasthan,2020,1,8080,Utility,11320295
rajasthan,2020,1,8080,Retail,42140703
rajasthan,2020,2,8081,P2P,46162638
rajasthan,2020,2,8081,Retail,36961229
rajasthan,2020,2,8081,Utility,15181393
rajasthan,2020,3,8082,P2P,69523816
rajasthan,2020,3,8082,Retail,57900495
rajasthan,2020,3,8082,Utility,15584292
rajasthan,2020,4,8083,P2P,85199155
rajasthan,2020,4,8083,Utility,20367929
rajasthan,2020,4,8083,Retail,79104977
rajasthan,2021,1,8084,P2P,111107699
rajasthan,2021,1,8084,Retail,91152365
rajasthan,2021,1,8084,Utility,38694713
rajasthan,2021,2,8085,P2P,132454889
rajasthan,2021,2,8085,Retail,90192431
rajasthan,2021,2,8085,Utility,51789864
rajasthan,2021,3,8086,P2P,175069182
rajasthan,2021,3,8086,Retail,155512206
rajasthan,2021,3,8086,Utility,53490251
rajasthan,2021,4,8087,P2P,179543868
rajasthan,2021,4,8087,Retail,182274484
rajasthan,2021,4,8087,Utility,48371763
rajasthan,2022,1,8088,P2P,230002464
rajasthan,2022,1,8088,Utility,56318976
rajasthan,2022,1,8088,Retail,249207437
rajasthan,2022,2,8089,P2P,248313762
rajasthan,2022,2,8089,Retail,309286081
rajasthan,2022,2,8089,Utility,63079382
rajasthan,2022,3,8090,P2P,289727149
rajasthan,2022,3,8090,Retail,374499257
rajasthan,2022,3,8090,Utility,72804376
rajasthan,2022,4,8091,P2P,317940780
rajasthan,2022,4,8091,Utility,76699563
rajasthan,2022,4,8091,Retail,426355884
rajasthan,2023,1,8092,P2P,353143283
rajasthan,2023,1,8092,Retail,478301186
rajasthan,2023,1,8092,Utility,87654297
rajasthan,2023,2,8093,P2P,389689144
rajasthan,2023,2,8093,Retail,586137559
rajasthan,2023,2,8093,Utility,97266041
rajasthan,2023,3,8094,P2P,438636047
rajasthan,2023,3,8094,Retail,696907330
rajasthan,2023,3,8094,Utility,101501052
rajasthan,2023,4,8095,P2P,484389540
rajasthan,2023,4,8095,Retail,760169113
rajasthan,2023,4,8095,Utility,106407366
rajasthan,2024,1,8096,P2P,566598111
rajasthan,2024,1,8096,Retail,910181233
rajasthan,2024,1,8096,Utility,123778868
rajasthan,2024,2,8097,P2P,603687650
rajasthan,2024,2,8097,Retail,1080979751
rajasthan,2024,2,8097,Utility,134036249
rajasthan,2024,3,8098,P2P,638890431
rajasthan,2024,3,8098,Retail,1159471272
rajasthan,2024,3,8098,Utility,134482860
rajasthan,2024,4,8099,P2P,672386566
rajasthan,2024,4,8099,Retail,1233463293
rajasthan,2024,4,8099,Utility,134791141
rajasthan,2025,1,8100,P2P,665402771
rajasthan,2025,1,8100,Utility,143752639
rajasthan,2025,1,8100,Retail,1225941832
rajasthan,2025,2,8101,P2P,674572899
rajasthan,2025,2,8101,Retail,1361793084
rajasthan,2025,2,8101,Utility,144038201
rajasthan,2025,3,8102,P2P,706351073
rajasthan,2025,3,8102,Retail,1471559131
rajasthan,2025,3,8102,Utility,145697952
rajasthan,2025,4,8103,P2P,731137692
rajasthan,2025,4,8103,Utility,145740845
rajasthan,2025,4,8103,Retail,1482912609
rajasthan,2026,1,8104,P2P,751360343
rajasthan,2026,1,8104,Utility,153879554
rajasthan,2026,1,8104,Retail,1529887412
rajasthan,2026,2,8105,P2P,762303898
rajasthan,2026,2,8105,Retail,1639275785
rajasthan,2026,2,8105,Utility,151848846
sikkim,2018,1,8072,P2P,15233
sikkim,2018,1,8072,Retail,37037
sikkim,2018,1,8072,Utility,152
sikkim,2018,2,8073,P2P,27106
sikkim,2018,2,8073,Retail,59274
sikkim,2018,2,8073,Utility,968
sikkim,2018,3,8074,P2P,46387
sikkim,2018,3,8074,Retail,75943
sikkim,2018,3,8074,Utility,1704
sikkim,2018,4,8075,Retail,108280
sikkim,2018,4,8075,Utility,2170
sikkim,2018,4,8075,P2P,71395
sikkim,2019,1,8076,P2P,107340
sikkim,2019,1,8076,Retail,122550
sikkim,2019,1,8076,Utility,3141
sikkim,2019,2,8077,P2P,130037
sikkim,2019,2,8077,Retail,165212
sikkim,2019,2,8077,Utility,3183
sikkim,2019,3,8078,P2P,148858
sikkim,2019,3,8078,Retail,168555
sikkim,2019,3,8078,Utility,16288
sikkim,2019,4,8079,P2P,195405
sikkim,2019,4,8079,Retail,161964
sikkim,2019,4,8079,Utility,51718
sikkim,2020,1,8080,P2P,200232
sikkim,2020,1,8080,Retail,180421
sikkim,2020,1,8080,Utility,78924
sikkim,2020,2,8081,P2P,203950
sikkim,2020,2,8081,Retail,221971
sikkim,2020,2,8081,Utility,121448
sikkim,2020,3,8082,P2P,264230
sikkim,2020,3,8082,Retail,256031
sikkim,2020,3,8082,Utility,119316
sikkim,2020,4,8083,Retail,273203
sikkim,2020,4,8083,Utility,152036
sikkim,2020,4,8083,P2P,353096
sikkim,2021,1,8084,P2P,436996
sikkim,2021,1,8084,Retail,153480
sikkim,2021,1,8084,Utility,289217
sikkim,2021,2,8085,Retail,160006
sikkim,2021,2,8085,Utility,408180
sikkim,2021,2,8085,P2P,496633
sikkim,2021,3,8086,P2P,641409
sikkim,2021,3,8086,Retail,234862
sikkim,2021,3,8086,Utility,418872
sikkim,2021,4,8087,P2P,766037
sikkim,2021,4,8087,Retail,347103
sikkim,2021,4,8087,Utility,384951
sikkim,2022,1,8088,P2P,946961
sikkim,2022,1,8088,Retail,483455
sikkim,2022,1,8088,Utility,404118
sikkim,2022,2,8089,P2P,1270954
sikkim,2022,2,8089,Retail,766320
sikkim,2022,2,8089,Utility,474966
sikkim,2022,3,8090,P2P,1454342
sikkim,2022,3,8090,Retail,918215
sikkim,2022,3,8090,Utility,531908
sikkim,2022,4,8091,Retail,1044864
sikkim,2022,4,8091,Utility,549517
sikkim,2022,4,8091,P2P,1598547
sikkim,2023,1,8092,P2P,1725226
sikkim,2023,1,8092,Retail,1136164
sikkim,2023,1,8092,Utility,540109
sikkim,2023,2,8093,Retail,1696647
sikkim,2023,2,8093,Utility,596642
sikkim,2023,2,8093,P2P,2144313
sikkim,2023,3,8094,P2P,2132175
sikkim,2023,3,8094,Retail,2004746
sikkim,2023,3,8094,Utility,603240
sikkim,2023,4,8095,P2P,2130107
sikkim,2023,4,8095,Retail,2139471
sikkim,2023,4,8095,Utility,572923
sikkim,2024,1,8096,P2P,2446211
sikkim,2024,1,8096,Retail,2665840
sikkim,2024,1,8096,Utility,623826
sikkim,2024,2,8097,Retail,3596853
sikkim,2024,2,8097,Utility,666213
sikkim,2024,2,8097,P2P,2862938
sikkim,2024,3,8098,P2P,3059339
sikkim,2024,3,8098,Retail,4040039
sikkim,2024,3,8098,Utility,738457
sikkim,2024,4,8099,P2P,3463436
sikkim,2024,4,8099,Retail,4792790
sikkim,2024,4,8099,Utility,765750
sikkim,2025,1,8100,P2P,3649693
sikkim,2025,1,8100,Retail,5355602
sikkim,2025,1,8100,Utility,847175
sikkim,2025,2,8101,P2P,3900931
sikkim,2025,2,8101,Retail,6402735
sikkim,2025,2,8101,Utility,853169
sikkim,2025,3,8102,P2P,4192100
sikkim,2025,3,8102,Retail,6777789
sikkim,2025,3,8102,Utility,911937
sikkim,2025,4,8103,Retail,6862025
sikkim,2025,4,8103,Utility,920936
sikkim,2025,4,8103,P2P,4339229
sikkim,2026,1,8104,P2P,4721228
sikkim,2026,1,8104,Retail,7607696
sikkim,2026,1,8104,Utility,958880
sikkim,2026,2,8105,Retail,8719037
sikkim,2026,2,8105,Utility,970777
sikkim,2026,2,8105,P2P,5266430
tamil nadu,2018,1,8072,P2P,2011437
tamil nadu,2018,1,8072,Retail,2877514
tamil nadu,2018,1,8072,Utility,34940
tamil nadu,2018,2,8073,P2P,3227447
tamil nadu,2018,2,8073,Retail,3673579
tamil nadu,2018,2,8073,Utility,228225
tamil nadu,2018,3,8074,P2P,5632565
tamil nadu,2018,3,8074,Retail,4759711
tamil nadu,2018,3,8074,Utility,419825
tamil nadu,2018,4,8075,P2P,8650679
tamil nadu,2018,4,8075,Retail,7901767
tamil nadu,2018,4,8075,Utility,570827
tamil nadu,2019,1,8076,P2P,14460181
tamil nadu,2019,1,8076,Retail,9953421
tamil nadu,2019,1,8076,Utility,764913
tamil nadu,2019,2,8077,P2P,15910165
tamil nadu,2019,2,8077,Retail,14143783
tamil nadu,2019,2,8077,Utility,850224
tamil nadu,2019,3,8078,P2P,20175934
tamil nadu,2019,3,8078,Retail,18733358
tamil nadu,2019,3,8078,Utility,1705873
tamil nadu,2019,4,8079,P2P,26891922
tamil nadu,2019,4,8079,Retail,23550229
tamil nadu,2019,4,8079,Utility,3831224
tamil nadu,2020,1,8080,P2P,29210450
tamil nadu,2020,1,8080,Retail,29894565
tamil nadu,2020,1,8080,Utility,6013364
tamil nadu,2020,2,8081,P2P,19796701
tamil nadu,2020,2,8081,Retail,22003787
tamil nadu,2020,2,8081,Utility,8584890
tamil nadu,2020,3,8082,P2P,30434012
tamil nadu,2020,3,8082,Retail,31747599
tamil nadu,2020,3,8082,Utility,8348187
tamil nadu,2020,4,8083,P2P,46846688
tamil nadu,2020,4,8083,Retail,52957176
tamil nadu,2020,4,8083,Utility,12315930
tamil nadu,2021,1,8084,P2P,56209553
tamil nadu,2021,1,8084,Retail,55184006
tamil nadu,2021,1,8084,Utility,24308721
tamil nadu,2021,2,8085,Retail,50846255
tamil nadu,2021,2,8085,Utility,33606899
tamil nadu,2021,2,8085,P2P,58488704
tamil nadu,2021,3,8086,P2P,80872706
tamil nadu,2021,3,8086,Retail,83456564
tamil nadu,2021,3,8086,Utility,36222902
tamil nadu,2021,4,8087,P2P,86906217
tamil nadu,2021,4,8087,Retail,99367500
tamil nadu,2021,4,8087,Utility,32518385
