state,district,year,quarter,period_id,registered_merchants
telangana,mahabubnagar,2021,4,8087,16874
telangana,mahabubnagar,2022,1,8088,19060
telangana,mahabubnagar,2022,2,8089,20505
telangana,mahabubnagar,2022,3,8090,22140
telangana,mahabubnagar,2022,4,8091,23357
telangana,mahabubnagar,2023,1,8092,24257
telangana,mahabubnagar,2023,2,8093,24703
telangana,mahabubnagar,2023,3,8094,25447
telangana,mahabubnagar,2023,4,8095,26068
telangana,mahabubnagar,2024,1,8096,26765
telangana,mahabubnagar,2024,2,8097,27360
telangana,mahabubnagar,2024,3,8098,28029
telangana,mahabubnagar,2024,4,8099,28730
telangana,mahabubnagar,2025,1,8100,29449
telangana,mahabubnagar,2025,2,8101,30934
telangana,mahabubnagar,2025,3,8102,32073
telangana,mahabubnagar,2025,4,8103,33473
telangana,mahabubnagar,2026,1,8104,34484
telangana,mahabubnagar,2026,2,8105,35675
telangana,mancherial,2018,3,8074,7
telangana,mancherial,2018,4,8075,50
telangana,mancherial,2019,1,8076,293
telangana,mancherial,2019,2,8077,572
telangana,mancherial,2019,3,8078,914
telangana,mancherial,2019,4,8079,1659
telangana,mancherial,2020,1,8080,2128
telangana,mancherial,2020,2,8081,2291
telangana,mancherial,2020,3,8082,3055
telangana,mancherial,2020,4,8083,7247
telangana,mancherial,2021,1,8084,10779
telangana,mancherial,2021,2,8085,11882
telangana,mancherial,2021,3,8086,14293
telangana,mancherial,2021,4,8087,15677
telangana,mancherial,2022,1,8088,17428
telangana,mancherial,2022,2,8089,18747
telangana,mancherial,2022,3,8090,19703
telangana,mancherial,2022,4,8091,20900
telangana,mancherial,2023,1,8092,21176
telangana,mancherial,2023,2,8093,21381
telangana,mancherial,2023,3,8094,21813
telangana,mancherial,2023,4,8095,22230
telangana,mancherial,2024,1,8096,22936
telangana,mancherial,2024,2,8097,23599
telangana,mancherial,2024,3,8098,24211
telangana,mancherial,2024,4,8099,24840
telangana,mancherial,2025,1,8100,25684
telangana,mancherial,2025,2,8101,26789
telangana,mancherial,2025,3,8102,28024
telangana,mancherial,2025,4,8103,29907
telangana,mancherial,2026,1,8104,30807
telangana,mancherial,2026,2,8105,31746
telangana,medak,2018,3,8074,26
telangana,medak,2018,4,8075,81
telangana,medak,2019,1,8076,1289
telangana,medak,2019,2,8077,2031
telangana,medak,2019,3,8078,2729
telangana,medak,2019,4,8079,3114
telangana,medak,2020,1,8080,3408
telangana,medak,2020,2,8081,3652
telangana,medak,2020,3,8082,4241
telangana,medak,2020,4,8083,8310
telangana,medak,2021,1,8084,11093
telangana,medak,2021,2,8085,12015
telangana,medak,2021,3,8086,13752
telangana,medak,2021,4,8087,15303
telangana,medak,2022,1,8088,16892
telangana,medak,2022,2,8089,18642
telangana,medak,2022,3,8090,20731
telangana,medak,2022,4,8091,22573
telangana,medak,2023,1,8092,23403
telangana,medak,2023,2,8093,23841
telangana,medak,2023,3,8094,24562
telangana,medak,2023,4,8095,25073
telangana,medak,2024,1,8096,25968
telangana,medak,2024,2,8097,26739
telangana,medak,2024,3,8098,27320
telangana,medak,2024,4,8099,28080
telangana,medak,2025,1,8100,28878
telangana,medak,2025,2,8101,29669
telangana,medak,2025,3,8102,30547
telangana,medak,2025,4,8103,32686
telangana,medak,2026,1,8104,33897
telangana,medak,2026,2,8105,34997
telangana,medchal malkajgiri,2018,1,8072,8
telangana,medchal malkajgiri,2018,2,8073,123
telangana,medchal malkajgiri,2018,3,8074,11153
telangana,medchal malkajgiri,2018,4,8075,35090
telangana,medchal malkajgiri,2019,1,8076,75751
telangana,medchal malkajgiri,2019,2,8077,101601
telangana,medchal malkajgiri,2019,3,8078,126284
telangana,medchal malkajgiri,2019,4,8079,144092
telangana,medchal malkajgiri,2020,1,8080,160226
telangana,medchal malkajgiri,2020,2,8081,168368
telangana,medchal malkajgiri,2020,3,8082,196241
telangana,medchal malkajgiri,2020,4,8083,225664
telangana,medchal malkajgiri,2021,1,8084,252311
telangana,medchal malkajgiri,2021,2,8085,263936
telangana,medchal malkajgiri,2021,3,8086,278585
telangana,medchal malkajgiri,2021,4,8087,292903
telangana,medchal malkajgiri,2022,1,8088,308111
telangana,medchal malkajgiri,2022,2,8089,320099
telangana,medchal malkajgiri,2022,3,8090,327957
telangana,medchal malkajgiri,2022,4,8091,335060
telangana,medchal malkajgiri,2023,1,8092,335190
telangana,medchal malkajgiri,2023,2,8093,341239
telangana,medchal malkajgiri,2023,3,8094,349738
telangana,medchal malkajgiri,2023,4,8095,357890
telangana,medchal malkajgiri,2024,1,8096,372501
telangana,medchal malkajgiri,2024,2,8097,381962
telangana,medchal malkajgiri,2024,3,8098,390862
telangana,medchal malkajgiri,2024,4,8099,400364
telangana,medchal malkajgiri,2025,1,8100,408735
telangana,medchal malkajgiri,2025,2,8101,417270
telangana,medchal malkajgiri,2025,3,8102,426420
telangana,medchal malkajgiri,2025,4,8103,438908
telangana,medchal malkajgiri,2026,1,8104,446806
telangana,medchal malkajgiri,2026,2,8105,455298
telangana,mulugu,2018,3,8074,4
telangana,mulugu,2018,4,8075,15
telangana,mulugu,2019,1,8076,210
telangana,mulugu,2019,2,8077,348
telangana,mulugu,2019,3,8078,482
telangana,mulugu,2019,4,8079,620
telangana,mulugu,2020,1,8080,1198
telangana,mulugu,2020,2,8081,1262
telangana,mulugu,2020,3,8082,1411
telangana,mulugu,2020,4,8083,2484
telangana,mulugu,2021,1,8084,3645
telangana,mulugu,2021,2,8085,3851
telangana,mulugu,2021,3,8086,4093
telangana,mulugu,2021,4,8087,4339
telangana,mulugu,2022,1,8088,4773
telangana,mulugu,2022,2,8089,5237
telangana,mulugu,2022,3,8090,5950
telangana,mulugu,2022,4,8091,6351
telangana,mulugu,2023,1,8092,6557
telangana,mulugu,2023,2,8093,6643
telangana,mulugu,2023,3,8094,6951
telangana,mulugu,2023,4,8095,7208
telangana,mulugu,2024,1,8096,7870
telangana,mulugu,2024,2,8097,8118
telangana,mulugu,2024,3,8098,8233
telangana,mulugu,2024,4,8099,8457
telangana,mulugu,2025,1,8100,8661
telangana,mulugu,2025,2,8101,8777
telangana,mulugu,2025,3,8102,8943
telangana,mulugu,2025,4,8103,9272
telangana,mulugu,2026,1,8104,9541
telangana,mulugu,2026,2,8105,9726
telangana,nagarkurnool,2018,3,8074,35
telangana,nagarkurnool,2018,4,8075,100
telangana,nagarkurnool,2019,1,8076,533
telangana,nagarkurnool,2019,2,8077,1119
telangana,nagarkurnool,2019,3,8078,1345
telangana,nagarkurnool,2019,4,8079,2200
telangana,nagarkurnool,2020,1,8080,2911
telangana,nagarkurnool,2020,2,8081,3331
telangana,nagarkurnool,2020,3,8082,5532
telangana,nagarkurnool,2020,4,8083,8046
telangana,nagarkurnool,2021,1,8084,9836
telangana,nagarkurnool,2021,2,8085,10846
telangana,nagarkurnool,2021,3,8086,12269
telangana,nagarkurnool,2021,4,8087,13769
telangana,nagarkurnool,2022,1,8088,15393
telangana,nagarkurnool,2022,2,8089,16666
telangana,nagarkurnool,2022,3,8090,18093
telangana,nagarkurnool,2022,4,8091,18914
telangana,nagarkurnool,2023,1,8092,19257
telangana,nagarkurnool,2023,2,8093,19408
telangana,nagarkurnool,2023,3,8094,19773
telangana,nagarkurnool,2023,4,8095,19997
telangana,nagarkurnool,2024,1,8096,20310
telangana,nagarkurnool,2024,2,8097,20864
telangana,nagarkurnool,2024,3,8098,21208
telangana,nagarkurnool,2024,4,8099,21584
telangana,nagarkurnool,2025,1,8100,21863
telangana,nagarkurnool,2025,2,8101,22347
telangana,nagarkurnool,2025,3,8102,23310
telangana,nagarkurnool,2025,4,8103,24298
telangana,nagarkurnool,2026,1,8104,24923
telangana,nagarkurnool,2026,2,8105,25720
telangana,nalgonda,2018,3,8074,43
telangana,nalgonda,2018,4,8075,165
telangana,nalgonda,2019,1,8076,2111
telangana,nalgonda,2019,2,8077,2630
telangana,nalgonda,2019,3,8078,3876
telangana,nalgonda,2019,4,8079,5532
telangana,nalgonda,2020,1,8080,7081
telangana,nalgonda,2020,2,8081,8087
telangana,nalgonda,2020,3,8082,11257
telangana,nalgonda,2020,4,8083,16825
telangana,nalgonda,2021,1,8084,22508
telangana,nalgonda,2021,2,8085,25380
telangana,nalgonda,2021,3,8086,30307
telangana,nalgonda,2021,4,8087,35568
telangana,nalgonda,2022,1,8088,40125
telangana,nalgonda,2022,2,8089,42918
telangana,nalgonda,2022,3,8090,44920
telangana,nalgonda,2022,4,8091,47316
telangana,nalgonda,2023,1,8092,48252
telangana,nalgonda,2023,2,8093,49307
telangana,nalgonda,2023,3,8094,50897
telangana,nalgonda,2023,4,8095,51895
telangana,nalgonda,2024,1,8096,53495
telangana,nalgonda,2024,2,8097,55219
telangana,nalgonda,2024,3,8098,56337
telangana,nalgonda,2024,4,8099,57663
telangana,nalgonda,2025,1,8100,58659
telangana,nalgonda,2025,2,8101,59571
telangana,nalgonda,2025,3,8102,60992
telangana,nalgonda,2025,4,8103,63446
telangana,nalgonda,2026,1,8104,65095
telangana,nalgonda,2026,2,8105,66537
telangana,narayanpet,2018,1,8072,7
telangana,narayanpet,2018,2,8073,11
telangana,narayanpet,2018,3,8074,23
telangana,narayanpet,2018,4,8075,37
telangana,narayanpet,2019,1,8076,404
telangana,narayanpet,2019,2,8077,592
telangana,narayanpet,2019,3,8078,718
telangana,narayanpet,2019,4,8079,1006
telangana,narayanpet,2020,1,8080,1199
telangana,narayanpet,2020,2,8081,1239
telangana,narayanpet,2020,3,8082,1376
telangana,narayanpet,2020,4,8083,2780
telangana,narayanpet,2021,1,8084,4001
telangana,narayanpet,2021,2,8085,4353
telangana,narayanpet,2021,3,8086,4977
telangana,narayanpet,2021,4,8087,5687
telangana,narayanpet,2022,1,8088,6389
telangana,narayanpet,2022,2,8089,6783
telangana,narayanpet,2022,3,8090,7326
telangana,narayanpet,2022,4,8091,7635
telangana,narayanpet,2023,1,8092,7690
telangana,narayanpet,2023,2,8093,7783
telangana,narayanpet,2023,3,8094,7812
telangana,narayanpet,2023,4,8095,7994
telangana,narayanpet,2024,1,8096,8330
telangana,narayanpet,2024,2,8097,8646
telangana,narayanpet,2024,3,8098,8969
telangana,narayanpet,2024,4,8099,9298
telangana,narayanpet,2025,1,8100,9555
telangana,narayanpet,2025,2,8101,10062
telangana,narayanpet,2025,3,8102,10520
telangana,narayanpet,2025,4,8103,11287
telangana,narayanpet,2026,1,8104,11645
telangana,narayanpet,2026,2,8105,12071
telangana,nirmal,2018,1,8072,1
telangana,nirmal,2018,2,8073,1
telangana,nirmal,2018,3,8074,4
telangana,nirmal,2018,4,8075,23
telangana,nirmal,2019,1,8076,274
telangana,nirmal,2019,2,8077,382
telangana,nirmal,2019,3,8078,673
telangana,nirmal,2019,4,8079,791
telangana,nirmal,2020,1,8080,984
telangana,nirmal,2020,2,8081,1063
telangana,nirmal,2020,3,8082,1700
telangana,nirmal,2020,4,8083,3817
telangana,nirmal,2021,1,8084,6329
telangana,nirmal,2021,2,8085,7476
telangana,nirmal,2021,3,8086,8477
telangana,nirmal,2021,4,8087,9378
telangana,nirmal,2022,1,8088,11216
telangana,nirmal,2022,2,8089,12325
telangana,nirmal,2022,3,8090,13378
telangana,nirmal,2022,4,8091,14273
telangana,nirmal,2023,1,8092,14428
telangana,nirmal,2023,2,8093,14558
telangana,nirmal,2023,3,8094,15005
telangana,nirmal,2023,4,8095,15609
telangana,nirmal,2024,1,8096,16247
telangana,nirmal,2024,2,8097,17249
telangana,nirmal,2024,3,8098,18379
telangana,nirmal,2024,4,8099,19386
telangana,nirmal,2025,1,8100,20044
telangana,nirmal,2025,2,8101,20601
telangana,nirmal,2025,3,8102,21232
telangana,nirmal,2025,4,8103,22145
telangana,nirmal,2026,1,8104,22773
telangana,nirmal,2026,2,8105,23502
telangana,nizamabad,2018,3,8074,19
telangana,nizamabad,2018,4,8075,807
telangana,nizamabad,2019,1,8076,7311
telangana,nizamabad,2019,2,8077,10122
telangana,nizamabad,2019,3,8078,12387
telangana,nizamabad,2019,4,8079,14056
telangana,nizamabad,2020,1,8080,15466
telangana,nizamabad,2020,2,8081,16286
telangana,nizamabad,2020,3,8082,19477
telangana,nizamabad,2020,4,8083,26022
telangana,nizamabad,2021,1,8084,31747
telangana,nizamabad,2021,2,8085,33928
telangana,nizamabad,2021,3,8086,36628
telangana,nizamabad,2021,4,8087,40772
telangana,nizamabad,2022,1,8088,44644
telangana,nizamabad,2022,2,8089,48082
telangana,nizamabad,2022,3,8090,50809
telangana,nizamabad,2022,4,8091,52663
telangana,nizamabad,2023,1,8092,52801
telangana,nizamabad,2023,2,8093,53310
telangana,nizamabad,2023,3,8094,54378
telangana,nizamabad,2023,4,8095,56131
telangana,nizamabad,2024,1,8096,58724
telangana,nizamabad,2024,2,8097,60552
telangana,nizamabad,2024,3,8098,62436
telangana,nizamabad,2024,4,8099,64041
telangana,nizamabad,2025,1,8100,65688
telangana,nizamabad,2025,2,8101,67263
telangana,nizamabad,2025,3,8102,69023
telangana,nizamabad,2025,4,8103,71724
telangana,nizamabad,2026,1,8104,73882
telangana,nizamabad,2026,2,8105,75876
telangana,peddapalli,2018,3,8074,9
telangana,peddapalli,2018,4,8075,39
telangana,peddapalli,2019,1,8076,394
telangana,peddapalli,2019,2,8077,1241
telangana,peddapalli,2019,3,8078,2216
telangana,peddapalli,2019,4,8079,3185
telangana,peddapalli,2020,1,8080,4066
telangana,peddapalli,2020,2,8081,4389
telangana,peddapalli,2020,3,8082,5966
telangana,peddapalli,2020,4,8083,9083
telangana,peddapalli,2021,1,8084,11885
telangana,peddapalli,2021,2,8085,12683
telangana,peddapalli,2021,3,8086,13871
telangana,peddapalli,2021,4,8087,15396
telangana,peddapalli,2022,1,8088,17051
telangana,peddapalli,2022,2,8089,17945
telangana,peddapalli,2022,3,8090,18598
telangana,peddapalli,2022,4,8091,19226
telangana,peddapalli,2023,1,8092,19175
telangana,peddapalli,2023,2,8093,19400
telangana,peddapalli,2023,3,8094,19920
telangana,peddapalli,2023,4,8095,20853
telangana,peddapalli,2024,1,8096,21910
telangana,peddapalli,2024,2,8097,22932
telangana,peddapalli,2024,3,8098,23448
telangana,peddapalli,2024,4,8099,24088
telangana,peddapalli,2025,1,8100,24703
telangana,peddapalli,2025,2,8101,25268
telangana,peddapalli,2025,3,8102,25808
telangana,peddapalli,2025,4,8103,27023
telangana,peddapalli,2026,1,8104,27944
telangana,peddapalli,2026,2,8105,29278
telangana,rajanna sircilla,2018,3,8074,9
telangana,rajanna sircilla,2018,4,8075,35
telangana,rajanna sircilla,2019,1,8076,708
telangana,rajanna sircilla,2019,2,8077,1234
telangana,rajanna sircilla,2019,3,8078,2102
telangana,rajanna sircilla,2019,4,8079,2562
telangana,rajanna sircilla,2020,1,8080,2932
telangana,rajanna sircilla,2020,2,8081,3048
telangana,rajanna sircilla,2020,3,8082,4263
telangana,rajanna sircilla,2020,4,8083,6554
telangana,rajanna sircilla,2021,1,8084,7778
telangana,rajanna sircilla,2021,2,8085,8203
telangana,rajanna sircilla,2021,3,8086,9477
telangana,rajanna sircilla,2021,4,8087,11095
telangana,rajanna sircilla,2022,1,8088,13132
telangana,rajanna sircilla,2022,2,8089,14260
telangana,rajanna sircilla,2022,3,8090,15291
telangana,rajanna sircilla,2022,4,8091,16075
telangana,rajanna sircilla,2023,1,8092,16353
telangana,rajanna sircilla,2023,2,8093,16562
telangana,rajanna sircilla,2023,3,8094,16856
telangana,rajanna sircilla,2023,4,8095,17347
telangana,rajanna sircilla,2024,1,8096,17942
telangana,rajanna sircilla,2024,2,8097,18527
telangana,rajanna sircilla,2024,3,8098,19124
telangana,rajanna sircilla,2024,4,8099,19451
telangana,rajanna sircilla,2025,1,8100,19845
telangana,rajanna sircilla,2025,2,8101,20090
telangana,rajanna sircilla,2025,3,8102,20255
telangana,rajanna sircilla,2025,4,8103,20775
telangana,rajanna sircilla,2026,1,8104,21335
telangana,rajanna sircilla,2026,2,8105,22194
telangana,rangareddy,2018,1,8072,15
telangana,rangareddy,2018,2,8073,131
telangana,rangareddy,2018,3,8074,10590
telangana,rangareddy,2018,4,8075,32254
telangana,rangareddy,2019,1,8076,71945
telangana,rangareddy,2019,2,8077,92781
telangana,rangareddy,2019,3,8078,116367
telangana,rangareddy,2019,4,8079,134628
telangana,rangareddy,2020,1,8080,149730
telangana,rangareddy,2020,2,8081,157053
telangana,rangareddy,2020,3,8082,181813
telangana,rangareddy,2020,4,8083,209373
telangana,rangareddy,2021,1,8084,236526
telangana,rangareddy,2021,2,8085,248136
telangana,rangareddy,2021,3,8086,261377
telangana,rangareddy,2021,4,8087,274287
telangana,rangareddy,2022,1,8088,291160
telangana,rangareddy,2022,2,8089,305755
telangana,rangareddy,2022,3,8090,315530
telangana,rangareddy,2022,4,8091,324125
telangana,rangareddy,2023,1,8092,324914
telangana,rangareddy,2023,2,8093,330918
telangana,rangareddy,2023,3,8094,339466
telangana,rangareddy,2023,4,8095,347584
telangana,rangareddy,2024,1,8096,361835
telangana,rangareddy,2024,2,8097,372050
telangana,rangareddy,2024,3,8098,382432
telangana,rangareddy,2024,4,8099,392955
telangana,rangareddy,2025,1,8100,402101
telangana,rangareddy,2025,2,8101,410444
telangana,rangareddy,2025,3,8102,419596
telangana,rangareddy,2025,4,8103,432564
telangana,rangareddy,2026,1,8104,441736
telangana,rangareddy,2026,2,8105,452117
telangana,sangareddy,2018,2,8073,2
telangana,sangareddy,2018,3,8074,537
telangana,sangareddy,2018,4,8075,1747
telangana,sangareddy,2019,1,8076,4622
telangana,sangareddy,2019,2,8077,7262
telangana,sangareddy,2019,3,8078,9471
telangana,sangareddy,2019,4,8079,11057
telangana,sangareddy,2020,1,8080,12617
telangana,sangareddy,2020,2,8081,13933
telangana,sangareddy,2020,3,8082,18568
telangana,sangareddy,2020,4,8083,25708
telangana,sangareddy,2021,1,8084,32246
telangana,sangareddy,2021,2,8085,34917
telangana,sangareddy,2021,3,8086,39674
telangana,sangareddy,2021,4,8087,44023
telangana,sangareddy,2022,1,8088,48417
telangana,sangareddy,2022,2,8089,52441
telangana,sangareddy,2022,3,8090,56047
telangana,sangareddy,2022,4,8091,59449
telangana,sangareddy,2023,1,8092,61144
telangana,sangareddy,2023,2,8093,63183
telangana,sangareddy,2023,3,8094,66088
telangana,sangareddy,2023,4,8095,68962
telangana,sangareddy,2024,1,8096,73487
telangana,sangareddy,2024,2,8097,76429
telangana,sangareddy,2024,3,8098,79600
telangana,sangareddy,2024,4,8099,82685
telangana,sangareddy,2025,1,8100,85252
telangana,sangareddy,2025,2,8101,88302
telangana,sangareddy,2025,3,8102,91663
telangana,sangareddy,2025,4,8103,96659
telangana,sangareddy,2026,1,8104,99533
telangana,sangareddy,2026,2,8105,102640
telangana,siddipet,2018,3,8074,192
telangana,siddipet,2018,4,8075,279
telangana,siddipet,2019,1,8076,2508
telangana,siddipet,2019,2,8077,3930
telangana,siddipet,2019,3,8078,5568
telangana,siddipet,2019,4,8079,6441
telangana,siddipet,2020,1,8080,7431
telangana,siddipet,2020,2,8081,7730
telangana,siddipet,2020,3,8082,8948
telangana,siddipet,2020,4,8083,12024
telangana,siddipet,2021,1,8084,15232
telangana,siddipet,2021,2,8085,17054
telangana,siddipet,2021,3,8086,20025
telangana,siddipet,2021,4,8087,23543
telangana,siddipet,2022,1,8088,26545
telangana,siddipet,2022,2,8089,28178
telangana,siddipet,2022,3,8090,29643
telangana,siddipet,2022,4,8091,30819
telangana,siddipet,2023,1,8092,31093
telangana,siddipet,2023,2,8093,31377
telangana,siddipet,2023,3,8094,31958
telangana,siddipet,2023,4,8095,32848
telangana,siddipet,2024,1,8096,33923
telangana,siddipet,2024,2,8097,34990
telangana,siddipet,2024,3,8098,35697
telangana,siddipet,2024,4,8099,36359
telangana,siddipet,2025,1,8100,37041
telangana,siddipet,2025,2,8101,37825
telangana,siddipet,2025,3,8102,38684
telangana,siddipet,2025,4,8103,40207
telangana,siddipet,2026,1,8104,41300
telangana,siddipet,2026,2,8105,42335
telangana,suryapet,2018,3,8074,21
telangana,suryapet,2018,4,8075,78
telangana,suryapet,2019,1,8076,697
telangana,suryapet,2019,2,8077,1204
telangana,suryapet,2019,3,8078,1639
telangana,suryapet,2019,4,8079,2140
telangana,suryapet,2020,1,8080,2818
telangana,suryapet,2020,2,8081,3135
telangana,suryapet,2020,3,8082,4939
telangana,suryapet,2020,4,8083,9375
telangana,suryapet,2021,1,8084,13575
telangana,suryapet,2021,2,8085,15148
telangana,suryapet,2021,3,8086,17591
telangana,suryapet,2021,4,8087,20961
telangana,suryapet,2022,1,8088,24151
telangana,suryapet,2022,2,8089,26139
telangana,suryapet,2022,3,8090,27812
telangana,suryapet,2022,4,8091,29250
telangana,suryapet,2023,1,8092,30011
telangana,suryapet,2023,2,8093,30482
telangana,suryapet,2023,3,8094,31115
telangana,suryapet,2023,4,8095,31859
telangana,suryapet,2024,1,8096,32979
