state,period_id,transactions,value_inr,registered_users,registered_merchants,year,quarter,period_label,quarter_start,retail_transactions,prior_period,prior_transactions,prior_users,prior_merchants,prior_retail,average_transaction_value,users_per_merchant,transactions_per_merchant,value_per_merchant,merchants_per_1000_users,transaction_qoq,user_qoq,merchant_qoq,retail_qoq,transaction_yoy,user_yoy,merchant_yoy,state_contribution
chhattisgarh,8099,500033921,575372077008.4672,10962228,593346.0,2024,4,2024-Q4,2024-10-01,296276945,8098.0,443141845.0,10587536.0,566499.0,260777393.0,1150.6660905280207,18.475270752646853,842.7358084490331,969707.5180560199,54.126405690522034,0.12838344345477015,0.03538991508505851,0.04739108100808642,0.1361297142808695,0.5501955349101155,0.19664553240885785,0.2006872101211723,0.017716655977320497
dadra & nagar haveli & daman & diu,8099,27354023,22905248328.83792,579259,23494.0,2024,4,2024-Q4,2024-10-01,18263646,8098.0,24452181.0,560853.0,22497.0,15976900.0,837.3630573037802,24.655614199370053,1164.298246360773,974940.3391860867,40.558713805050935,0.11867415835012829,0.03281786849673618,0.04431702004711746,0.14312826643466514,0.5323771399146431,0.1516266660304737,0.24234572471048588,0.0009691778792077434
delhi,8099,910091437,1058824541586.6792,18256126,1707724.0,2024,4,2024-Q4,2024-10-01,597843647,8098.0,844711512.0,17734636.0,1677600.0,552938672.0,1163.4265509375177,10.690325837196175,532.9265367237329,620020.8825235689,93.54251827578315,0.07739911682415901,0.02940517076301985,0.017956604673342813,0.08121149283622553,0.5270535347975007,0.14020011448139713,0.08822620410852666,0.032245366204334464
goa,8099,46318894,56637741193.07748,1151724,32281.0,2024,4,2024-Q4,2024-10-01,30230530,8098.0,36966358.0,1117049.0,31250.0,23713527.0,1222.7783589365815,35.678076887333106,1434.8655246120009,1754522.5114797396,28.028416530349286,0.25300128295029767,0.031041610529171093,0.03299199999999991,0.27482217217202654,0.3767389174626501,0.1499679988657321,0.13709535383423166,0.0016411204836001005
gujarat,8099,831355510,1082230469473.0232,30455926,1897442.0,2024,4,2024-Q4,2024-10-01,522588190,8098.0,763687586.0,29515495.0,1845568.0,473594132.0,1301.7661595495088,16.05104451150549,438.14541366745334,570362.8724741116,62.3012414726776,0.0886068141482137,0.03186228115096834,0.028107336061310217,0.10345157317109654,0.5327940905984729,0.15599792666849965,0.13458876402881903,0.02945568079874291
haryana,8099,844101306,1035939449839.3926,19313789,1480933.0,2024,4,2024-Q4,2024-10-01,546237947,8098.0,797331124.0,18729218.0,1436920.0,513982387.0,1227.2690996634858,13.041635914656503,569.9794021741699,699518.1077330254,76.67749709805777,0.05865841755350809,0.03121171423174207,0.030630097708988613,0.06275615821831648,0.5187270276811906,0.15106131348770857,0.1308993079896572,0.029907275927404407
himachal pradesh,8099,54095801,63783710820.24858,3099424,133259.0,2024,4,2024-Q4,2024-10-01,33892927,8098.0,50250250.0,3013084.0,130210.0,31103167.0,1179.0880186846402,23.25864669553276,405.944821738119,478644.67555848823,42.99476289788038,0.07652799737314742,0.028655025880460094,0.023416020274940497,0.08969376012417007,0.3319078187186426,0.15758824329108978,0.14035958479166855,0.0019166633619933757
jammu & kashmir,8099,127341972,160964790491.79785,4516651,298282.0,2024,4,2024-Q4,2024-10-01,77050079,8098.0,121217339.0,4334950.0,287841.0,72576759.0,1264.0356354132623,15.142217767079476,426.91805740876083,539639.6379660786,66.04052427340523,0.050526047267874796,0.04191536234558635,0.0362734982160291,0.061635709029112196,0.7284380790539284,0.2586161397876878,0.1895213712025139,0.004511841726428754
jharkhand,8099,586522767,702617568253.4089,12847879,894994.0,2024,4,2024-Q4,2024-10-01,339852753,8098.0,522434285.0,12330147.0,866641.0,302180456.0,1197.9374165596694,14.35526830347466,655.337093879959,785052.8252182796,69.66083662525153,0.12267281041863476,0.04198911821570328,0.032715968896001923,0.12466821150074647,0.5459875486330616,0.21002288498053434,0.13727727641233,0.020781034344678203
karnataka,8099,3457573836,4158667439552.8296,45668243,2925825.0,2024,4,2024-Q4,2024-10-01,2233293582,8098.0,3259303462.0,44350489.0,2853759.0,2093950803.0,1202.770392421731,15.608672083942135,1181.7432129399401,1421365.7479694888,64.06694910509258,0.060832130641292226,0.029712276678617977,0.025253008400499155,0.06654539294827932,0.3556607130234126,0.12481168469874593,0.11817432409656936,0.12250498135424767
kerala,8099,233271669,274488300829.11725,13798127,940307.0,2024,4,2024-Q4,2024-10-01,143632641,8098.0,215505960.0,13360448.0,908337.0,131732251.0,1176.6894025571414,14.674066023117982,248.08032802052946,291913.4929646565,68.14743769208675,0.08243720498495732,0.0327593056759774,0.03519618819887338,0.0903377108465262,0.2875792866796656,0.15130271314611554,0.15066600586158585,0.00826502710188811
ladakh,8099,5732422,10928747032.72503,206450,2363.0,2024,4,2024-Q4,2024-10-01,3075686,8098.0,6963228.0,199266.0,2060.0,3592229.0,1906.4798496560495,87.3677528565383,2425.9085907744393,4624945.845418972,11.445870670864617,-0.17675796340432914,0.03605231198498493,0.1470873786407767,-0.1437945632085259,0.6269173123102199,0.19244964795443908,1.2764932562620426,0.00020310491793780429
lakshadweep,8099,228820,279685503.6960153,14725,226.0,2024,4,2024-Q4,2024-10-01,151047,8098.0,183660.0,14065.0,183.0,119755.0,1222.2948330391368,65.15486725663717,1012.4778761061947,1237546.476531041,15.348047538200339,0.24588914298159636,0.046924991112690995,0.23497267759562845,0.26130015448206745,1.3708477526576455,0.26113394998287087,5.277777777777778,8.107300425985452e-06
madhya pradesh,8099,1681877662,2001212724870.6377,33718050,2674535.0,2024,4,2024-Q4,2024-10-01,1024836894,8098.0,1534489500.0,32634553.0,2568230.0,926585300.0,1189.868187256201,12.607070014039824,628.848626770635,748246.9755941267,79.32057162261756,0.09605029034085932,0.033200914380534075,0.041392320781238334,0.10603621058957002,0.5306783240346491,0.1747009138496225,0.17325161695601676,0.05959045313166688
maharashtra,8099,3634900999,4152526918695.738,72020866,5428259.0,2024,4,2024-Q4,2024-10-01,2354931274,8098.0,3286087251.0,69582864.0,5298716.0,2100939879.0,1142.404406567921,13.267765226382897,669.6255648450083,764983.1960294705,75.37064327996278,0.10614865685439456,0.035037390815071845,0.02444799834525946,0.12089417576332284,0.4151474659133101,0.15082857222752644,0.11543503075622197,0.1287878437969043
manipur,8099,5798310,12139401338.364204,668293,16334.0,2024,4,2024-Q4,2024-10-01,2123143,8098.0,5806055.0,644220.0,14222.0,2087985.0,2093.610265467732,40.91422799069426,354.9840822823558,743198.3187439821,24.441375265040932,-0.0013339522274591342,0.037367669429697825,0.14850232034875543,0.016838243569757383,1.6314473366529487,0.26386330540688774,1.1620119126406352,0.00020543938962064377
meghalaya,8099,13993116,19537014744.836548,611334,11765.0,2024,4,2024-Q4,2024-10-01,6601880,8098.0,12096435.0,582628.0,10529.0,5773240.0,1396.1875785805355,51.96209094772631,1189.3851253718658,1660604.7381926517,19.24479907873601,0.15679669257925988,0.04926986001359368,0.1173900655332889,0.14353118872591475,0.9653134117308,0.35740692632041715,0.49245211214004825,0.0004957888091410884
mizoram,8099,2686856,4470132241.848989,258269,13962.0,2024,4,2024-Q4,2024-10-01,1194828,8098.0,2395117.0,246580.0,11489.0,1032373.0,1663.703690055957,18.497994556653776,192.44062455235638,320164.1771844283,54.05991427542601,0.12180574059638838,0.04740449347067899,0.2152493689616155,0.15736076011286615,0.7045885516818726,0.43898484510809,1.9712704830815069,9.51977484195506e-05
nagaland,8099,7952281,13952768833.676888,475258,11424.0,2024,4,2024-Q4,2024-10-01,3534185,8098.0,7127882.0,456203.0,9915.0,3141143.0,1754.561846302575,41.60171568627451,696.1030287114846,1221355.8152728367,24.037470174094913,0.11565834002302511,0.041768686308507386,0.15219364599092278,0.12512706361983517,1.0115103804635415,0.2827753365794674,0.9819569743233865,0.0002817565384968797
odisha,8099,1141695660,1304112411134.0796,19085969,1212893.0,2024,4,2024-Q4,2024-10-01,653769361,8098.0,1022988856.0,18360257.0,1175562.0,583139376.0,1142.2592349471483,15.735904980901037,941.2995705309537,1075208.1272907665,63.54893482222464,0.11603919564105203,0.039526244104317376,0.03175587506231059,0.12112024656006071,0.5639408289443373,0.16739238882902874,0.12404926976689445,0.04045131417998314
puducherry,8099,16376815,19752651111.941074,629389,45073.0,2024,4,2024-Q4,2024-10-01,10781586,8098.0,15821171.0,612094.0,44051.0,10358162.0,1206.1350825506104,13.963769884409736,363.3398043174406,438236.8848743388,71.61389855876095,0.03512028281598112,0.02825546403003454,0.023200381376132118,0.040878294817169314,0.2525622096863458,0.12178754819011894,0.11484046500123668,0.0005802454297080017
punjab,8099,200012060,289869668332.55743,11622811,854323.0,2024,4,2024-Q4,2024-10-01,119043043,8098.0,188314209.0,11264065.0,827225.0,112671341.0,1449.2609512274282,13.604703373314308,234.11761125475962,339297.5119861662,73.50399141825501,0.062118791046723354,0.03184871536163891,0.03275771404394212,0.05655122184087613,0.39438725764169824,0.1871800649379567,0.14372101616133492,0.007086608946946193
rajasthan,8099,2040641000,2791321648381.928,37075516,2840940.0,2024,4,2024-Q4,2024-10-01,1233463293,8098.0,1932844563.0,35974844.0,2738128.0,1159471272.0,1367.86512099969,13.050439643216682,718.2978169197519,982534.5302547496,76.62577103444764,0.05577087731911945,0.030595601748822032,0.037548281161435826,0.06381531201921842,0.5105050543836069,0.15783976682509038,0.1803943206917813,0.07230176404415427
sikkim,8099,9021976,12713819912.906326,345323,7123.0,2024,4,2024-Q4,2024-10-01,4792790,8098.0,7837835.0,333732.0,6355.0,4040039.0,1409.2056898517937,48.4799943843886,1266.597781833497,1784896.800913425,20.627065095577183,0.15108011332211002,0.03473146117243786,0.12084972462627852,0.18632270629070669,0.8630819074688885,0.1794019706620673,1.0374713958810067,0.00031965680389839406
tamil nadu,8099,822940769,1091410271995.0776,34331442,2054574.0,2024,4,2024-Q4,2024-10-01,488070607,8098.0,781508176.0,33289377.0,1991578.0,458580459.0,1326.2318663848791,16.709761731629037,400.5408269548821,531210.0084957163,59.845257883429426,0.05301619902694399,0.031303229255386755,0.03163119897890021,0.06430746758007855,0.3765668775321913,0.14427212201234774,0.15190465297774436,0.02915753888241629
telangana,8099,2824258573,3859512144223.8022,31420121,2147214.0,2024,4,2024-Q4,2024-10-01,1785244498,8098.0,2607828990.0,30496407.0,2090746.0,1637882726.0,1366.5576449411744,14.632971375931788,1315.313039594563,1797451.089748764,68.33882021014496,0.08299224520853254,0.03028927309371232,0.027008541448841683,0.08997089331290753,0.4078958682230376,0.12511446706501483,0.13388009739729956,0.1000660463769599
tripura,8099,16034582,22499864071.518784,995320,43371.0,2024,4,2024-Q4,2024-10-01,8800063,8098.0,14575406.0,958718.0,40877.0,7914763.0,1403.2086443861638,22.94897512162505,369.70745428973277,518776.69575335557,43.57493067556163,0.10011220270639454,0.038178066960253165,0.061012305208307804,0.11185426525089892,0.49749290645221,0.23018129143574706,0.22413209144792545,0.0005681198036845498
uttar pradesh,8099,2542936824,3210878904579.125,74136023,6724830.0,2024,4,2024-Q4,2024-10-01,1489948667,8098.0,2285132385.0,71327157.0,6485244.0,1332554852.0,1262.6656212121159,11.024222619753957,378.141428705261,477466.1819821654,90.70934382331245,0.11281816348683882,0.03938003585366512,0.036943251479820916,0.11811432359708962,0.6122439896059071,0.20515005768417027,0.1553682255913058,0.09009856129914035
uttarakhand,8099,171212380,194796895719.51297,5801849,441710.0,2024,4,2024-Q4,2024-10-01,108904701,8098.0,159497485.0,5624430.0,430448.0,100726911.0,1137.750060594409,13.134973172443459,387.61264177854247,441006.30667069566,76.13262599560933,0.07344877569699615,0.031544352049896585,0.02616343902167051,0.0811877374061436,0.4374595009118645,0.16049652622066324,0.12864238918244908,0.006066210127209086
west bengal,8099,1230402184,1810747542010.678,36468735,3131480.0,2024,4,2024-Q4,2024-10-01,636340603,8098.0,1091000362.0,35120561.0,3036684.0,554209559.0,1471.6712677833461,11.645846372961028,392.91395250807926,578240.1746173304,85.86752460703669,0.12777431324078692,0.038387029182136434,0.0312169458527789,0.14819492494534914,0.6453882561710218,0.18534902637767714,0.14239435566394465,0.043594266893089026
tripura,8100,18622077,25016887005.83237,1032353,45840.0,2025,1,2025-Q1,2025-01-01,10267509,8099.0,16034582.0,995320.0,43371.0,8800063.0,1343.3993966318778,22.52078970331588,406.2407722513089,545743.6083296766,44.40341627330962,0.16136965715726181,0.037207129365430136,0.05692743999446637,0.16675403346544226,0.6079159528485907,0.20308803546497667,0.23424878836833596,0.000631079349117231
uttar pradesh,8100,2618333992,3288600991414.496,77043398,6931337.0,2025,1,2025-Q1,2025-01-01,1524087525,8099.0,2542936824.0,74136023.0,6724830.0,1489948667.0,1255.9898780913418,11.1152289955026,377.7530932343933,474454.0615200929,89.96665749348179,0.029649642605513726,0.039216765107564555,0.030708136859965318,0.02291277461842922,0.45927817758490996,0.1860051955943267,0.15150998131690718,0.08873212754102999
uttarakhand,8100,175355250,193302070369.7801,5979871,450722.0,2025,1,2025-Q1,2025-01-01,111485158,8099.0,171212380.0,5801849.0,441710.0,108904701.0,1102.345497895159,13.267315551492938,389.0541176157365,428872.05499128083,75.37319784992017,0.024197257231048264,0.030683666534582432,0.020402526544565536,0.02369463371466396,0.4155250592339341,0.14852937052702497,0.11602144280885929,0.005942574345186594
west bengal,8100,1304050364,1913847338922.7925,37781664,3221457.0,2025,1,2025-Q1,2025-01-01,677544402,8099.0,1230402184.0,36468735.0,3131480.0,636340603.0,1467.6176563091642,11.72812922848264,404.80141873692554,594093.7094373113,85.26509049469075,0.05985699713289838,0.03600149552760734,0.028733059128591032,0.06475117068712333,0.5467653193442448,0.17212444745359878,0.13210465334081634,0.044192667387703756
andaman & nicobar islands,8100,6332082,9162142602.949232,190713,4344.0,2025,1,2025-Q1,2025-01-01,3813109,8099.0,6079801.0,184669.0,4041.0,3637868.0,1446.93998008068,43.902624309392266,1457.6616022099447,2109148.8496660297,22.777681647292003,0.04149494366674178,0.03272882833610402,0.07498144023756503,0.04817134651394728,0.46293341613632544,0.17181566820276495,0.33456221198156677,0.00021458649253340185
andhra pradesh,8100,2422886250,3666795723272.4346,30313656,1740695.0,2025,1,2025-Q1,2025-01-01,1349213113,8099.0,2292770050.0,29497544.0,1683203.0,1284541504.0,1513.3998648398926,17.414685513544878,1391.9073990561242,2106512.469601185,57.422799810092194,0.05675065408325608,0.02766711696404278,0.03415630794384272,0.05034606417824228,0.38472197835092725,0.12557148538691698,0.1597010231940872,0.08210864328587454
arunachal pradesh,8100,28407442,36223848602.66401,772957,24793.0,2025,1,2025-Q1,2025-01-01,15250004,8099.0,26790106.0,743265.0,22873.0,13968413.0,1275.1534827621583,31.1764207639253,1145.7847779615213,1461051.4501135002,32.075522959233176,0.0603706457899047,0.039948066974766716,0.08394176540025367,0.09174922018700338,0.6840501466488622,0.2398795020315585,0.46817078225854214,0.0009626933669883059
assam,8100,381449165,449262511160.8013,11808496,761966.0,2025,1,2025-Q1,2025-01-01,202129241,8099.0,333086043.0,11341543.0,725330.0,178000773.0,1177.7782005652084,15.497405396041293,500.6117923896867,589609.6560224489,64.52693044059124,0.1451970835055374,0.04117191108828844,0.05050942329698205,0.13555260234740674,0.7133849376330561,0.22761574455021494,0.24567142560541178,0.012926844345531987
bihar,8100,1530666231,2084046921423.7925,37257833,2640021.0,2025,1,2025-Q1,2025-01-01,800286778,8099.0,1559808519.0,35663071.0,2553973.0,820470734.0,1361.5292996058738,14.112703270163381,579.7932027813415,789405.4332991262,70.85814679560134,-0.018683247106948242,0.04471746137622312,0.03369182054782871,-0.024600458204765197,0.409313310203101,0.20771837870163634,0.161614490497497,0.05187240117067528
chandigarh,8100,19931215,21239542165.21637,739749,57875.0,2025,1,2025-Q1,2025-01-01,13786138,8099.0,18645893.0,721374.0,56177.0,12890043.0,1065.6421179148572,12.781840172786177,344.38384449244063,366989.9294205852,78.23599626359751,0.06893324980466198,0.025472223839506203,0.030225893159122164,0.06951838717683101,0.45833950693569014,0.1207350274294492,0.1072104991295364,0.0006754444302488703
chhattisgarh,8100,498714795,585636844581.983,11341270,617762.0,2025,1,2025-Q1,2025-01-01,292745236,8099.0,500033921.0,10962228.0,593346.0,296276945.0,1174.2921013241307,18.358639735043592,807.2927680886814,947997.5210226318,54.47026655744904,-0.0026380730278496856,0.034577095094172394,0.04114968332136737,-0.011920296397007868,0.360189146267903,0.1720449998346507,0.19179007153495342,0.01690083271719547
dadra & nagar haveli & daman & diu,8100,27107809,22346971352.21596,597015,24269.0,2025,1,2025-Q1,2025-01-01,18323342,8099.0,27354023.0,579259.0,23494.0,18263646.0,824.3739415537406,24.599901108409906,1116.9726399934073,920803.1378390524,40.65056991867876,-0.009001016047986754,0.03065295489582387,0.03298714565420968,0.003268569703990032,0.3318463368268425,0.14209221445542508,0.19746385750234374,0.000918650398648562
delhi,8100,946994561,1075695710049.5652,18767127,1736526.0,2025,1,2025-Q1,2025-01-01,618162326,8099.0,910091437.0,18256126.0,1707724.0,597843647.0,1135.9048450221935,10.807282470864243,545.3385443120345,619452.6946613902,92.53019921482921,0.040548809163226895,0.027990659135459506,0.016865723032527535,0.03398661021482763,0.4598590697914502,0.13049186454357065,0.07821522505271461,0.03209248416132303
